r	mu	stdev	T	lambda	t1	c1	k1	t2	c2	k2	t3	c3	k3	b3	d3	b2	d2	b1	d1	V_M	DP_Time	mean_M	var_M	semivar_MD	semivar_MU	TotalTime
2	1	0.05	0.1	0.02	0	1	0.1	0.05	1.02	0.1	0.1	1.04	0.1	-0.002365112305	0.1411	-0.00129699707	0.1486	7.629394531e-05	0.151	0.8597530326	95.80831976	0.8598021336	0.003461219598	0.002565790244	0.0008954293552	100.9911688
2	1	0.05	0.1	0.04	0	1	0.1	0.05	1.04	0.1	0.1	1.08	0.1	-0.004806518555	0.1448	-0.002517700195	0.1457	7.629394531e-05	0.1448	0.8597530326	95.56768416	0.8597608652	0.003465435435	0.002568542107	0.0008968933282	100.5135907
2	1	0.05	0.1	0.06	0	1	0.1	0.05	1.06	0.1	0.1	1.12	0.1	-0.007095336914	0.149	-0.00373840332	0.1456	7.629394531e-05	0.1423	0.8597530326	96.49409523	0.8597336189	0.003469004409	0.002571180706	0.0008978237035	101.4781797
2	1	0.05	0.1	0.08	0	1	0.1	0.05	1.08	0.1	0.1	1.16	0.1	-0.009536743164	0.1536	-0.004959106445	0.1466	7.629394531e-05	0.1411	0.8597530326	97.8279312	0.8597623251	0.003464155508	0.002567405394	0.0008967501136	102.8130504
2	1	0.05	0.1	0.1	0	1	0.1	0.05	1.1	0.1	0.1	1.2	0.1	-0.01197814941	0.1588	-0.00617980957	0.1481	7.629394531e-05	0.1405	0.8597530326	99.26743904	0.8597878977	0.003463755626	0.00256782186	0.0008959337659	104.1622726
2	1	0.05	0.1	0.12	0	1	0.1	0.05	1.12	0.1	0.1	1.24	0.1	-0.01441955566	0.1647	-0.007400512695	0.15	7.629394531e-05	0.1402	0.8597530326	100.681913	0.8597806382	0.003465364721	0.002569069361	0.0008962953601	105.623119
2	1	0.05	0.1	0.14	0	1	0.1	0.05	1.14	0.1	0.1	1.28	0.1	-0.0170135498	0.1712	-0.00862121582	0.1522	7.629394531e-05	0.14	0.8597530326	101.9088965	0.8597852733	0.003463290964	0.002567308748	0.0008959822163	106.8354108
2	1	0.05	0.1	0.16	0	1	0.1	0.05	1.16	0.1	0.1	1.32	0.1	-0.01960754395	0.1786	-0.009841918945	0.1546	7.629394531e-05	0.1399	0.8597530326	102.9267882	0.8597946635	0.003461963211	0.002566340451	0.0008956227599	107.8904423
2	1	0.05	0.1	0.18	0	1	0.1	0.05	1.18	0.1	0.1	1.36	0.1	-0.02220153809	0.1871	-0.01106262207	0.1571	7.629394531e-05	0.1399	0.8597530326	103.7110605	0.8597884053	0.003464941911	0.002568871614	0.0008960702979	108.6492744
2	1	0.05	0.1	0.2	0	1	0.1	0.05	1.2	0.1	0.1	1.4	0.1	-0.02494812012	0.1967	-0.0122833252	0.1598	7.629394531e-05	0.1399	0.8597530326	104.2590615	0.8597772762	0.003467023414	0.002570513099	0.0008965103153	109.4722138
2	1	0.05	0.2	0.02	0	1	0.1	0.1	1.02	0.1	0.2	1.04	0.1	-0.002212524414	0.1391	-0.00114440918	0.1577	7.629394531e-05	0.1644	0.8597541083	94.22025043	0.8597121663	0.003480004274	0.002580405988	0.0008995982865	99.20073653
2	1	0.05	0.2	0.04	0	1	0.1	0.1	1.04	0.1	0.2	1.08	0.1	-0.004501342773	0.1428	-0.002365112305	0.1498	7.629394531e-05	0.1516	0.8597541083	92.06084646	0.8597354706	0.003477387259	0.002578640624	0.0008987466356	96.98806829
2	1	0.05	0.2	0.06	0	1	0.1	0.1	1.06	0.1	0.2	1.12	0.1	-0.006790161133	0.1469	-0.00358581543	0.1478	7.629394531e-05	0.1466	0.8597541083	92.27295314	0.8597676774	0.003471073237	0.002573922878	0.0008971503586	97.44643186
2	1	0.05	0.2	0.08	0	1	0.1	0.1	1.08	0.1	0.2	1.16	0.1	-0.009078979492	0.1516	-0.004806518555	0.1475	7.629394531e-05	0.1438	0.8597541083	93.24889821	0.8596905613	0.00348005065	0.002579953128	0.0009000975221	98.23127854
2	1	0.05	0.2	0.1	0	1	0.1	0.1	1.1	0.1	0.2	1.2	0.1	-0.01136779785	0.1568	-0.00602722168	0.1483	7.629394531e-05	0.1422	0.8597541083	94.65140809	0.8597574684	0.003474819067	0.002577077653	0.0008977414143	99.56992045
2	1	0.05	0.2	0.12	0	1	0.1	0.1	1.12	0.1	0.2	1.24	0.1	-0.01365661621	0.1627	-0.007095336914	0.1498	7.629394531e-05	0.1413	0.8597541083	96.45724029	0.8597394151	0.003475281192	0.002576854103	0.0008984270896	101.3820122
2	1	0.05	0.2	0.14	0	1	0.1	0.1	1.14	0.1	0.2	1.28	0.1	-0.01609802246	0.1693	-0.008316040039	0.1516	7.629394531e-05	0.1407	0.8597541083	97.89952475	0.859786667	0.003475032658	0.002577905523	0.0008971271348	103.0741128
2	1	0.05	0.2	0.16	0	1	0.1	0.1	1.16	0.1	0.2	1.32	0.1	-0.01838684082	0.1769	-0.009536743164	0.1538	7.629394531e-05	0.1403	0.8597541083	99.46695882	0.859761022	0.003476323017	0.002578473119	0.0008978498984	104.6431022
2	1	0.05	0.2	0.18	0	1	0.1	0.1	1.18	0.1	0.2	1.36	0.1	-0.02098083496	0.1852	-0.01075744629	0.1562	7.629394531e-05	0.1401	0.8597541083	100.9602305	0.8597189244	0.003478082385	0.002578822919	0.0008992594659	106.1505333
2	1	0.05	0.2	0.2	0	1	0.1	0.1	1.2	0.1	0.2	1.4	0.1	-0.02342224121	0.1951	-0.01197814941	0.1588	7.629394531e-05	0.14	0.8597541083	102.1882486	0.859769099	0.003474516836	0.00257713467	0.0008973821661	107.3629724
2	1	0.05	0.3	0.02	0	1	0.1	0.15	1.02	0.1	0.3	1.04	0.1	-0.002059936523	0.1368	-0.00114440918	0.178	7.629394531e-05	0.1845	0.8597549656	96.21640961	0.8596794282	0.003493706297	0.002592063628	0.0009016426691	101.2077645
2	1	0.05	0.3	0.04	0	1	0.1	0.15	1.04	0.1	0.3	1.08	0.1	-0.004196166992	0.1406	-0.002365112305	0.155	7.629394531e-05	0.1594	0.8597549654	90.20351054	0.8596893277	0.003485425382	0.002585074233	0.0009003511492	95.18581783
2	1	0.05	0.3	0.06	0	1	0.1	0.15	1.06	0.1	0.3	1.12	0.1	-0.006332397461	0.1448	-0.003433227539	0.1507	7.629394531e-05	0.1515	0.8597549654	89.61361644	0.8596856586	0.00348867009	0.002587692112	0.0009009779783	94.57364875
2	1	0.05	0.3	0.08	0	1	0.1	0.15	1.08	0.1	0.3	1.16	0.1	-0.00846862793	0.1495	-0.004653930664	0.1491	7.629394531e-05	0.1472	0.8597549654	90.21092413	0.8596916709	0.003489140168	0.002588424438	0.0009007157303	95.16899439
2	1	0.05	0.3	0.1	0	1	0.1	0.15	1.1	0.1	0.3	1.2	0.1	-0.0106048584	0.1548	-0.005722045898	0.1491	7.629394531e-05	0.1446	0.8597549654	91.42132397	0.8597057427	0.003487065762	0.002587121594	0.0008999441685	96.63594684
2	1	0.05	0.3	0.12	0	1	0.1	0.15	1.12	0.1	0.3	1.24	0.1	-0.01274108887	0.1608	-0.006942749023	0.1498	7.629394531e-05	0.1429	0.8597549654	92.92589544	0.8596910456	0.003486894047	0.002586314213	0.0009005798343	97.84805778
2	1	0.05	0.3	0.14	0	1	0.1	0.15	1.14	0.1	0.3	1.28	0.1	-0.01502990723	0.1673	-0.008163452148	0.1511	7.629394531e-05	0.1418	0.8597549654	94.62997661	0.8596778002	0.003490551755	0.002589396176	0.0009011555791	99.56344253
2	1	0.05	0.3	0.16	0	1	0.1	0.15	1.16	0.1	0.3	1.32	0.1	-0.01731872559	0.1748	-0.009231567383	0.1531	7.629394531e-05	0.1411	0.8597549654	96.5625482	0.8596786615	0.003489464754	0.002588218039	0.0009012467148	101.4904288
2	1	0.05	0.3	0.18	0	1	0.1	0.15	1.18	0.1	0.3	1.36	0.1	-0.01960754395	0.1834	-0.01045227051	0.1554	7.629394531e-05	0.1406	0.8597549654	98.23195817	0.8597075797	0.003484233869	0.002584432389	0.0008998014805	103.4133968
2	1	0.05	0.3	0.2	0	1	0.1	0.15	1.2	0.1	0.3	1.4	0.1	-0.0218963623	0.1933	-0.01167297363	0.1579	7.629394531e-05	0.1403	0.8597549654	99.93281389	0.8597116107	0.003486550769	0.002586563468	0.0008999873021	105.1226806
2	1	0.05	0.4	0.02	0	1	0.1	0.2	1.02	0.1	0.4	1.04	0.1	-0.001907348633	0.1344	-0.00114440918	0.2396	-7.629394531e-05	0.2283	0.8597556803	101.1435699	0.8596560869	0.003482908355	0.002585911869	0.0008969964868	106.3284691
2	1	0.05	0.4	0.04	0	1	0.1	0.2	1.04	0.1	0.4	1.08	0.1	-0.003890991211	0.1382	-0.002212524414	0.1625	7.629394531e-05	0.1689	0.8597556292	89.91139203	0.8596289902	0.003499101066	0.002595802055	0.0009032990111	94.8942271
2	1	0.05	0.4	0.06	0	1	0.1	0.2	1.06	0.1	0.4	1.12	0.1	-0.005874633789	0.1425	-0.003433227539	0.1542	7.629394531e-05	0.1572	0.8597556212	88.10390334	0.8596936235	0.003489874627	0.00258944174	0.0009004328871	93.26472053
2	1	0.05	0.4	0.08	0	1	0.1	0.2	1.08	0.1	0.4	1.16	0.1	-0.007858276367	0.1472	-0.004501342773	0.1512	7.629394531e-05	0.1512	0.8597556187	88.14333935	0.8596515189	0.003500136727	0.002597548118	0.0009025886097	93.11803012
2	1	0.05	0.4	0.1	0	1	0.1	0.2	1.1	0.1	0.4	1.2	0.1	-0.009841918945	0.1526	-0.005569458008	0.1502	7.629394531e-05	0.1474	0.8597556181	89.02081734	0.8596622244	0.003492449439	0.002590936451	0.0009015129879	93.96168121
2	1	0.05	0.4	0.12	0	1	0.1	0.2	1.12	0.1	0.4	1.24	0.1	-0.01182556152	0.1586	-0.006790161133	0.1502	7.629394531e-05	0.1449	0.859755618	90.38286298	0.8596765288	0.003494003544	0.002592695697	0.0009013078469	95.30717102
2	1	0.05	0.4	0.14	0	1	0.1	0.2	1.14	0.1	0.4	1.28	0.1	-0.0138092041	0.1653	-0.007858276367	0.1512	7.629394531e-05	0.1433	0.859755618	92.07160734	0.8597023802	0.003486911382	0.002586873899	0.000900037484	97.22075407
2	1	0.05	0.4	0.16	0	1	0.1	0.2	1.16	0.1	0.4	1.32	0.1	-0.01594543457	0.1729	-0.009078979492	0.1526	7.629394531e-05	0.1421	0.859755618	93.92010221	0.859621196	0.003499807928	0.002596467993	0.0009033399355	98.81387158
2	1	0.05	0.4	0.18	0	1	0.1	0.2	1.18	0.1	0.4	1.36	0.1	-0.01808166504	0.1815	-0.01014709473	0.1547	7.629394531e-05	0.1414	0.859755618	95.90696872	0.8595926032	0.003503236016	0.002598849835	0.0009043861815	100.8515381
2	1	0.05	0.4	0.2	0	1	0.1	0.2	1.2	0.1	0.4	1.4	0.1	-0.0203704834	0.1912	-0.01136779785	0.157	7.629394531e-05	0.1409	0.859755618	97.87975357	0.8596592004	0.003497394042	0.002595257568	0.0009021364745	102.8191806
2	1	0.05	0.5	0.02	0	1	0.1	0.25	1.02	0.1	0.5	1.04	0.1	-0.001754760742	0.1318	-0.00114440918	0.3144	-7.629394531e-05	0.2934	0.8597566368	103.3038689	0.8596532574	0.003490677458	0.002592997023	0.0008976804351	108.248591
2	1	0.05	0.5	0.04	0	1	0.1	0.25	1.04	0.1	0.5	1.08	0.1	-0.00358581543	0.1356	-0.002212524414	0.1751	-7.629394531e-05	0.1808	0.8597563442	90.96607282	0.8596233862	0.003488953054	0.00259079907	0.0008981539847	96.14894189
2	1	0.05	0.5	0.06	0	1	0.1	0.25	1.06	0.1	0.5	1.12	0.1	-0.005264282227	0.1401	-0.003280639648	0.1592	-7.629394531e-05	0.1637	0.8597562008	87.1860031	0.8595722638	0.003500227939	0.002599581709	0.0009006462299	92.13006703
2	1	0.05	0.5	0.08	0	1	0.1	0.25	1.08	0.1	0.5	1.16	0.1	-0.007095336914	0.1449	-0.004348754883	0.154	7.629394531e-05	0.1557	0.8597561082	87.00050809	0.8595979549	0.003507692109	0.002603206469	0.0009044856409	91.92320485
2	1	0.05	0.5	0.1	0	1	0.1	0.25	1.1	0.1	0.5	1.2	0.1	-0.008926391602	0.1502	-0.005416870117	0.1518	7.629394531e-05	0.1507	0.859756084	87.42650111	0.8596355983	0.003501825115	0.002598932903	0.0009028922117	92.38389301
2	1	0.05	0.5	0.12	0	1	0.1	0.25	1.12	0.1	0.5	1.24	0.1	-0.01075744629	0.1562	-0.006484985352	0.1511	7.629394531e-05	0.1474	0.859756076	88.44236611	0.8596224297	0.003504964498	0.002601402122	0.0009035623771	93.38426411
2	1	0.05	0.5	0.14	0	1	0.1	0.25	1.14	0.1	0.5	1.28	0.1	-0.01274108887	0.1629	-0.007705688477	0.1513	7.629394531e-05	0.1451	0.8597560739	90.2333751	0.8596118868	0.003505206032	0.002601367801	0.0009038382308	95.21719147
2	1	0.05	0.5	0.16	0	1	0.1	0.25	1.16	0.1	0.5	1.32	0.1	-0.01457214355	0.1706	-0.008773803711	0.1524	7.629394531e-05	0.1435	0.8597560735	91.76862389	0.8596363585	0.003500496807	0.00259781483	0.0009026819764	96.75647007
2	1	0.05	0.5	0.18	0	1	0.1	0.25	1.18	0.1	0.5	1.36	0.1	-0.01655578613	0.1792	-0.009841918945	0.1541	7.629394531e-05	0.1423	0.8597560735	93.75734343	0.8596471599	0.003500735246	0.002598076868	0.0009026583788	98.7239134
2	1	0.05	0.5	0.2	0	1	0.1	0.25	1.2	0.1	0.5	1.4	0.1	-0.01853942871	0.1891	-0.01091003418	0.1563	7.629394531e-05	0.1416	0.8597560735	95.9140365	0.8596333297	0.003503722496	0.002600461007	0.0009032614893	100.873277
2	1	0.05	0.6	0.02	0	1	0.1	0.3	1.02	0.1	0.6	1.04	0.1	-0.001602172852	0.1288	-0.0009918212891	0.4081	-7.629394531e-05	0.368	0.8597597168	103.1934208	0.859620794	0.003499403093	0.002599429988	0.0008999731052	108.1163522
2	1	0.05	0.6	0.04	0	1	0.1	0.3	1.04	0.1	0.6	1.08	0.1	-0.003128051758	0.1329	-0.002059936523	0.2038	-7.629394531e-05	0.1983	0.859758142	95.44669038	0.8596096682	0.003498269463	0.002598495209	0.0008997742538	100.4046458
2	1	0.05	0.6	0.06	0	1	0.1	0.3	1.06	0.1	0.6	1.12	0.1	-0.004806518555	0.1372	-0.003128051758	0.1671	-7.629394531e-05	0.1718	0.8597572355	87.97035063	0.8596252858	0.003497530413	0.002598534585	0.0008989958284	92.91090864
2	1	0.05	0.6	0.08	0	1	0.1	0.3	1.08	0.1	0.6	1.16	0.1	-0.006332397461	0.1421	-0.004196166992	0.1582	-7.629394531e-05	0.1609	0.8597567512	86.15915098	0.8596204397	0.00349539515	0.002596725963	0.0008986691875	91.14279643
2	1	0.05	0.6	0.1	0	1	0.1	0.3	1.1	0.1	0.6	1.2	0.1	-0.008010864258	0.1475	-0.005264282227	0.1542	-7.629394531e-05	0.1543	0.8597565148	86.10171335	0.8596316763	0.003493889518	0.002595814867	0.0008980746516	91.08494674
2	1	0.05	0.6	0.12	0	1	0.1	0.3	1.12	0.1	0.6	1.24	0.1	-0.009689331055	0.1536	-0.006332397461	0.1524	7.629394531e-05	0.1502	0.8597563824	87.06689557	0.859602728	0.003509074946	0.002604711921	0.0009043630255	92.01232206
2	1	0.05	0.6	0.14	0	1	0.1	0.3	1.14	0.1	0.6	1.28	0.1	-0.01136779785	0.1604	-0.007400512695	0.152	7.629394531e-05	0.1472	0.8597563443	88.2722126	0.8596568091	0.003500931231	0.002598579053	0.0009023521783	93.4716223
2	1	0.05	0.6	0.16	0	1	0.1	0.3	1.16	0.1	0.6	1.32	0.1	-0.01304626465	0.1681	-0.00846862793	0.1525	7.629394531e-05	0.145	0.8597563324	89.85286526	0.8595752623	0.00351345786	0.002608016312	0.0009054415484	94.83796023
2	1	0.05	0.6	0.18	0	1	0.1	0.3	1.18	0.1	0.6	1.36	0.1	-0.01472473145	0.1769	-0.009536743164	0.1537	7.629394531e-05	0.1435	0.8597563295	91.78836462	0.8596428712	0.003503424682	0.00260069559	0.0009027290918	96.95948223
2	1	0.05	0.6	0.2	0	1	0.1	0.3	1.2	0.1	0.6	1.4	0.1	-0.01655578613	0.1868	-0.0106048584	0.1556	7.629394531e-05	0.1424	0.8597563291	93.97053088	0.8595881095	0.003509741707	0.002604881024	0.0009048606836	98.9176038
2	1	0.05	0.7	0.02	0	1	0.1	0.35	1.02	0.1	0.7	1.04	0.1	-0.001449584961	0.1254	-0.0009918212891	0.5179	-7.629394531e-05	0.4526	0.8597694315	102.9819384	0.8595798719	0.003507733344	0.002604294837	0.0009034385078	107.9658329
2	1	0.05	0.7	0.04	0	1	0.1	0.35	1.04	0.1	0.7	1.08	0.1	-0.002822875977	0.1295	-0.002059936523	0.2576	-7.629394531e-05	0.2296	0.8597641036	100.1418815	0.8596187716	0.003498755818	0.002598311906	0.0009004439128	105.0824226
2	1	0.05	0.7	0.06	0	1	0.1	0.35	1.06	0.1	0.7	1.12	0.1	-0.004196166992	0.134	-0.002975463867	0.1819	-7.629394531e-05	0.1822	0.8597606845	90.37692661	0.8595949217	0.003502991486	0.002602169188	0.000900822299	95.31796497
2	1	0.05	0.7	0.08	0	1	0.1	0.35	1.08	0.1	0.7	1.16	0.1	-0.005569458008	0.139	-0.004043579102	0.1645	-7.629394531e-05	0.1672	0.8597586145	86.78107966	0.8596449822	0.003495214859	0.002596842658	0.0008983722021	91.72443401
2	1	0.05	0.7	0.1	0	1	0.1	0.35	1.1	0.1	0.7	1.2	0.1	-0.006942749023	0.1445	-0.005111694336	0.1578	-7.629394531e-05	0.1588	0.8597574461	85.72036107	0.8596406424	0.003492225933	0.002594265285	0.0008979606489	90.89917968
2	1	0.05	0.7	0.12	0	1	0.1	0.35	1.12	0.1	0.7	1.24	0.1	-0.008316040039	0.1507	-0.00602722168	0.1547	-7.629394531e-05	0.1533	0.8597568413	85.82354233	0.8596392984	0.003496561986	0.0025983736	0.000898188386	90.76301692
2	1	0.05	0.7	0.14	0	1	0.1	0.35	1.14	0.1	0.7	1.28	0.1	-0.009841918945	0.1575	-0.007095336914	0.1532	7.629394531e-05	0.1497	0.8597565289	87.07088999	0.8596219709	0.003511098098	0.002607260017	0.0009038380815	92.01025467
2	1	0.05	0.7	0.16	0	1	0.1	0.35	1.16	0.1	0.7	1.32	0.1	-0.01136779785	0.1652	-0.008163452148	0.153	7.629394531e-05	0.1469	0.8597564168	88.40012119	0.8595873645	0.003511886008	0.002607110087	0.0009047759212	93.3370277
2	1	0.05	0.7	0.18	0	1	0.1	0.35	1.18	0.1	0.7	1.36	0.1	-0.01274108887	0.1741	-0.009231567383	0.1537	7.629394531e-05	0.1449	0.8597563789	90.17140126	0.8595790142	0.00351554441	0.002610176726	0.0009053676834	95.10895082
2	1	0.05	0.7	0.2	0	1	0.1	0.35	1.2	0.1	0.7	1.4	0.1	-0.01441955566	0.184	-0.01014709473	0.1553	7.629394531e-05	0.1435	0.8597563688	92.31195397	0.8595990705	0.00351364495	0.002609060312	0.0009045846376	97.23768433
2	1	0.05	0.8	0.02	0	1	0.1	0.4	1.02	0.1	0.8	1.04	0.1	-0.00114440918	0.1216	-0.0009918212891	0.6518	-0.0002288818359	0.5503	0.8597946674	102.7952789	0.859650218	0.003497967971	0.002598344928	0.0008996230434	107.7372252
2	1	0.05	0.8	0.04	0	1	0.1	0.4	1.04	0.1	0.8	1.08	0.1	-0.002212524414	0.1258	-0.001907348633	0.3254	-7.629394531e-05	0.2766	0.8597807775	103.963061	0.8596551025	0.00350630233	0.002603788197	0.0009025141334	108.8895055
2	1	0.05	0.8	0.06	0	1	0.1	0.4	1.06	0.1	0.8	1.12	0.1	-0.003433227539	0.1302	-0.002975463867	0.2177	-7.629394531e-05	0.1985	0.8597711702	95.37358277	0.8596402112	0.003501359679	0.002600499071	0.0009008606083	100.3588818
2	1	0.05	0.8	0.08	0	1	0.1	0.4	1.08	0.1	0.8	1.16	0.1	-0.004501342773	0.1354	-0.003890991211	0.1768	-7.629394531e-05	0.1754	0.8597647855	88.89420069	0.8596131364	0.003502280379	0.002601601717	0.0009006786627	93.92207709
2	1	0.05	0.8	0.1	0	1	0.1	0.4	1.1	0.1	0.8	1.2	0.1	-0.005722045898	0.1409	-0.004806518555	0.1643	-7.629394531e-05	0.1643	0.8597607776	86.56040676	0.8596191954	0.003502517727	0.002602681866	0.0008998358619	91.52090487
2	1	0.05	0.8	0.12	0	1	0.1	0.4	1.12	0.1	0.8	1.24	0.1	-0.006790161133	0.1472	-0.005874633789	0.1584	-7.629394531e-05	0.1573	0.8597584292	85.9289968	0.8596276082	0.003499607569	0.002600660387	0.0008989471825	90.85383131
2	1	0.05	0.8	0.14	0	1	0.1	0.4	1.14	0.1	0.8	1.28	0.1	-0.008010864258	0.1541	-0.006790161133	0.1555	-7.629394531e-05	0.1525	0.8597571661	86.22982476	0.8596510817	0.003497005813	0.00259909835	0.0008979074631	91.22436773
2	1	0.05	0.8	0.16	0	1	0.1	0.4	1.16	0.1	0.8	1.32	0.1	-0.009231567383	0.1619	-0.007858276367	0.1542	-7.629394531e-05	0.149	0.8597565555	87.18074885	0.859596382	0.003501431916	0.002601764349	0.0008996675677	92.16563088
2	1	0.05	0.8	0.18	0	1	0.1	0.4	1.18	0.1	0.8	1.36	0.1	-0.01045227051	0.1708	-0.008773803711	0.1542	7.629394531e-05	0.1466	0.8597562677	89.09127681	0.8596122606	0.003512295372	0.002608303407	0.0009039919654	94.04941388
2	1	0.05	0.8	0.2	0	1	0.1	0.4	1.2	0.1	0.8	1.4	0.1	-0.01167297363	0.1809	-0.009841918945	0.1551	7.629394531e-05	0.1448	0.8597561785	91.03997474	0.8596173132	0.003509246329	0.002605601625	0.0009036447042	96.00519307
2	1	0.05	0.9	0.02	0	1	0.1	0.45	1.02	0.1	0.9	1.04	0.1	-0.0008392333984	0.1165	-0.0009918212891	0.8454	-0.0003814697266	0.6783	0.8598545004	102.7634524	0.8597430089	0.003491368613	0.002592593631	0.0008987749826	107.7480064
2	1	0.05	0.9	0.04	0	1	0.1	0.45	1.04	0.1	0.9	1.08	0.1	-0.001602172852	0.1207	-0.001907348633	0.4238	-0.0002288818359	0.3411	0.8598230685	105.8428776	0.8597396951	0.003495498989	0.002596240761	0.0008992582287	110.7975352
2	1	0.05	0.9	0.06	0	1	0.1	0.45	1.06	0.1	0.9	1.12	0.1	-0.002365112305	0.1254	-0.002822875977	0.2816	-0.0002288818359	0.2304	0.8597998256	101.1547523	0.859678215	0.003495329764	0.002596969861	0.0008983599035	106.1146255
2	1	0.05	0.9	0.08	0	1	0.1	0.45	1.08	0.1	0.9	1.16	0.1	-0.003128051758	0.1306	-0.00373840332	0.211	-7.629394531e-05	0.1891	0.8597831703	94.40450499	0.8596710846	0.003504487731	0.002603527498	0.0009009602336	99.38707427
2	1	0.05	0.9	0.1	0	1	0.1	0.45	1.1	0.1	0.9	1.2	0.1	-0.004043579102	0.1362	-0.004653930664	0.1791	-7.629394531e-05	0.1722	0.859771848	89.54782649	0.8596773202	0.003497673201	0.002598463139	0.0008992100623	94.75640239
2	1	0.05	0.9	0.12	0	1	0.1	0.45	1.12	0.1	0.9	1.24	0.1	-0.004806518555	0.1426	-0.005569458008	0.1665	-7.629394531e-05	0.1627	0.8597645196	87.50930664	0.8596392704	0.003501776335	0.002602257384	0.0008995189509	92.44970071
2	1	0.05	0.9	0.14	0	1	0.1	0.45	1.14	0.1	0.9	1.28	0.1	-0.005722045898	0.1496	-0.006484985352	0.1603	-7.629394531e-05	0.1564	0.859760092	86.95099693	0.8596753217	0.003496908861	0.002599282494	0.0008976263676	91.89233507
2	1	0.05	0.9	0.16	0	1	0.1	0.45	1.16	0.1	0.9	1.32	0.1	-0.006484985352	0.1576	-0.007553100586	0.157	-7.629394531e-05	0.1519	0.8597576386	87.73064209	0.8596675337	0.003496827792	0.002599610504	0.0008972172883	92.66589938
2	1	0.05	0.9	0.18	0	1	0.1	0.45	1.18	0.1	0.9	1.36	0.1	-0.007400512695	0.1665	-0.00846862793	0.1557	-7.629394531e-05	0.1486	0.85975642	88.33138131	0.859656047	0.003499432837	0.002601907185	0.000897525652	93.25784623
2	1	0.05	0.9	0.2	0	1	0.1	0.45	1.2	0.1	0.9	1.4	0.1	-0.008316040039	0.1767	-0.009384155273	0.1557	7.629394531e-05	0.1464	0.8597558618	90.35954068	0.8596688183	0.003504578052	0.002602995355	0.0009015826967	95.57059936
2	1	0.1	0.1	0.02	0	1	0.1	0.05	1.02	0.1	0.1	1.04	0.1	-0.004806518555	0.176	-0.002517700195	0.1988	7.629394531e-05	0.2077	0.8198782046	105.694183	0.8196224419	0.01384981118	0.01027347953	0.00357633165	110.6774371
2	1	0.1	0.1	0.04	0	1	0.1	0.05	1.04	0.1	0.1	1.08	0.1	-0.009536743164	0.1792	-0.004959106445	0.1896	7.629394531e-05	0.1926	0.8198782046	103.5371559	0.8195050492	0.01386488325	0.01028024329	0.003584639962	108.5206787
2	1	0.1	0.1	0.06	0	1	0.1	0.05	1.06	0.1	0.1	1.12	0.1	-0.01426696777	0.1829	-0.007400512695	0.1863	7.629394531e-05	0.1861	0.8198782046	103.9182777	0.8195635199	0.01384925469	0.01026911081	0.003580143878	108.8764107
2	1	0.1	0.1	0.08	0	1	0.1	0.05	1.08	0.1	0.1	1.16	0.1	-0.01914978027	0.187	-0.009841918945	0.1851	7.629394531e-05	0.1825	0.8198782046	105.2307438	0.8195933148	0.0138364601	0.01025975585	0.003576704255	110.3616138
2	1	0.1	0.1	0.1	0	1	0.1	0.05	1.1	0.1	0.1	1.2	0.1	-0.02403259277	0.1917	-0.0122833252	0.1851	7.629394531e-05	0.1803	0.8198782046	106.9669293	0.8195917274	0.01384728209	0.01026945473	0.003577827358	111.9084217
2	1	0.1	0.1	0.12	0	1	0.1	0.05	1.12	0.1	0.1	1.24	0.1	-0.02891540527	0.197	-0.01472473145	0.1859	7.629394531e-05	0.1789	0.8198782046	108.8910253	0.8195338744	0.01385615697	0.01027394783	0.003582209144	113.8125276
2	1	0.1	0.1	0.14	0	1	0.1	0.05	1.14	0.1	0.1	1.28	0.1	-0.03395080566	0.203	-0.0171661377	0.1873	7.629394531e-05	0.1781	0.8198782046	111.2679439	0.8195825429	0.01384435872	0.01026530838	0.003579050339	116.2102452
2	1	0.1	0.1	0.16	0	1	0.1	0.05	1.16	0.1	0.1	1.32	0.1	-0.03913879395	0.2098	-0.01960754395	0.1891	7.629394531e-05	0.1775	0.8198782046	112.9674405	0.8195897697	0.01383810699	0.01026007221	0.003578034782	117.9090877
2	1	0.1	0.1	0.18	0	1	0.1	0.05	1.18	0.1	0.1	1.36	0.1	-0.04432678223	0.2177	-0.02220153809	0.1911	7.629394531e-05	0.1772	0.8198782046	114.9095913	0.8195522082	0.01385204873	0.01027178818	0.003580260555	119.8961695
2	1	0.1	0.1	0.2	0	1	0.1	0.05	1.2	0.1	0.1	1.4	0.1	-0.04981994629	0.2266	-0.02464294434	0.1935	7.629394531e-05	0.177	0.8198782046	116.6545898	0.8195179781	0.01385461779	0.0102717135	0.003582904293	121.577903
2	1	0.1	0.2	0.02	0	1	0.1	0.1	1.02	0.1	0.2	1.04	0.1	-0.004501342773	0.1722	-0.002365112305	0.2343	-7.629394531e-05	0.2491	0.8198806702	107.7889547	0.8194541733	0.01387826257	0.01029677836	0.003581484216	112.7727376
2	1	0.1	0.2	0.04	0	1	0.1	0.1	1.04	0.1	0.2	1.08	0.1	-0.008926391602	0.1756	-0.004806518555	0.2025	-7.629394531e-05	0.212	0.8198805014	99.36750694	0.8194375422	0.01387565478	0.01029412774	0.003581527049	104.3498891
