r	mu	stdev	T	lambda	t1	c1	c_hat1	t2	c2	c_hat2	t3	c3	c_hat3	b3	b_hat3	b2	b_hat2	b1	b_hat1	V_M	DP_Time	mean_M	var_M	semivar_MD	semivar_MU	TotalTime
2	1	0.15	0.2	0.1	0	1	1	0.1	1.1	0.9	0.2	1.2	0.8	-0.03395080566	0.03395080566	-0.03456115723	0.03578186035	0.003128051758	0.003128051758	0.88538585	0.994629395	0.8847758377	0.03018622785	0.02147802945	0.008708198406	7.340965706
2	1	0.15	0.2	0.12	0	1	1	0.1	1.12	0.88	0.2	1.24	0.76	-0.04096984863	0.04096984863	-0.03547668457	0.03715515137	0.001907348633	0.001907348633	0.8844854408	1.004214002	0.8836437086	0.03031205303	0.02170484935	0.008607203677	7.178447648
2	1	0.15	0.2	0.14	0	1	1	0.1	1.14	0.86	0.2	1.28	0.72	-0.04814147949	0.04814147949	-0.03700256348	0.0382232666	0.001754760742	0.001754760742	0.8837148808	1.015165881	0.8827931851	0.03046280166	0.02193097475	0.008531826901	7.194143914
2	1	0.15	0.2	0.16	0	1	1	0.1	1.16	0.84	0.2	1.32	0.68	-0.05531311035	0.05531311035	-0.03898620605	0.03959655762	0.00114440918	0.00114440918	0.8830619697	1.027000971	0.8821052205	0.03049943312	0.02206516697	0.008434266143	7.378004748
2	1	0.15	0.2	0.18	0	1	1	0.1	1.18	0.82	0.2	1.36	0.64	-0.06278991699	0.06278991699	-0.04081726074	0.0414276123	0.0006866455078	0.0006866455078	0.8825097339	1.040399563	0.8814813359	0.03059526529	0.02222596501	0.008369300281	7.219648197
2	1	0.15	0.2	0.2	0	1	1	0.1	1.2	0.8	0.2	1.4	0.6	-0.07041931152	0.07041931152	-0.0431060791	0.04341125488	0.0006866455078	0.0006866455078	0.882044506	1.059969743	0.8810767573	0.03065591819	0.02234434816	0.008311570036	7.225104374
2	1	0.15	0.3	0.02	0	1	1	0.15	1.02	0.98	0.3	1.04	0.96	-0.006332397461	0.006332397461	-0.03105163574	0.04753112793	0.02143859863	0.02143859863	0.897126986	0.9603448021	0.896967196	0.02917863388	0.0192546704	0.009923963485	7.31125001
2	1	0.15	0.3	0.04	0	1	1	0.15	1.04	0.96	0.3	1.08	0.92	-0.01258850098	0.01258850098	-0.03730773926	0.04402160645	0.00862121582	0.00862121582	0.8950606129	0.9682389239	0.8947466992	0.02917592461	0.01951964736	0.009656277244	7.149568201
2	1	0.15	0.3	0.06	0	1	1	0.15	1.06	0.94	0.3	1.12	0.88	-0.01899719238	0.01899719238	-0.03898620605	0.04341125488	0.008010864258	0.008010864258	0.8931589609	0.981440834	0.8926275182	0.02937386625	0.01987297978	0.009500886475	7.161163658
2	1	0.15	0.3	0.08	0	1	1	0.15	1.08	0.92	0.3	1.16	0.84	-0.02540588379	0.02540588379	-0.03959655762	0.04280090332	0.005569458008	0.005569458008	0.8914706885	0.980342367	0.8909762213	0.0294245633	0.02012890769	0.009295655613	7.337531227
2	1	0.15	0.3	0.1	0	1	1	0.15	1.1	0.9	0.3	1.2	0.8	-0.0318145752	0.0318145752	-0.04020690918	0.04280090332	0.004348754883	0.004348754883	0.8899590801	0.9840230711	0.8893129194	0.02953285055	0.02039521218	0.009137638371	7.160468638
2	1	0.15	0.3	0.12	0	1	1	0.15	1.12	0.88	0.3	1.24	0.76	-0.03837585449	0.03837585449	-0.0415802002	0.04295349121	0.001754760742	0.001754760742	0.8886205033	0.9932167651	0.8879102343	0.02952431119	0.02059472254	0.008929588656	7.17513743
2	1	0.15	0.3	0.14	0	1	1	0.15	1.14	0.86	0.3	1.28	0.72	-0.04493713379	0.04493713379	-0.04280090332	0.04371643066	0.002365112305	0.002365112305	0.8874212345	0.9979088679	0.886659972	0.02969451559	0.02085996574	0.008834549852	7.372092573
2	1	0.15	0.3	0.16	0	1	1	0.15	1.16	0.84	0.3	1.32	0.68	-0.05180358887	0.05180358887	-0.04402160645	0.0447845459	0.00114440918	0.00114440918	0.886366568	1.006030335	0.8854925006	0.02980916751	0.02110839683	0.008700770684	7.181352259
2	1	0.15	0.3	0.18	0	1	1	0.15	1.18	0.82	0.3	1.36	0.64	-0.05867004395	0.05867004395	-0.04508972168	0.0464630127	0.00114440918	0.00114440918	0.8854337136	1.014426671	0.8843743618	0.03002692105	0.02138883016	0.008638090889	7.187036048
2	1	0.15	0.3	0.2	0	1	1	0.15	1.2	0.8	0.3	1.4	0.6	-0.0658416748	0.0658416748	-0.04692077637	0.04783630371	0.0008392333984	0.0008392333984	0.8846161674	1.024286418	0.883688572	0.03005618247	0.02153279371	0.00852338876	7.386936522
2	1	0.15	0.4	0.02	0	1	1	0.2	1.02	0.98	0.4	1.04	0.96	-0.005874633789	0.005874633789	-0.04219055176	0.0528717041	0.03196716309	0.03196716309	0.9041101893	0.959306675	0.9039494388	0.02849320063	0.01803980825	0.01045339238	7.13757731
2	1	0.15	0.4	0.04	0	1	1	0.2	1.04	0.96	0.4	1.08	0.92	-0.01167297363	0.01167297363	-0.04463195801	0.05058288574	0.009689331055	0.009689331055	0.9016889148	1.045160123	0.9012838307	0.02842849606	0.01830137123	0.01012712483	7.280285752
2	1	0.15	0.4	0.06	0	1	1	0.2	1.06	0.94	0.4	1.12	0.88	-0.01747131348	0.01747131348	-0.04402160645	0.04829406738	0.004043579102	0.004043579102	0.8993966246	0.9681959748	0.8990782881	0.02836932025	0.01853017865	0.009839141603	7.357259178
2	1	0.15	0.4	0.08	0	1	1	0.2	1.08	0.92	0.4	1.16	0.84	-0.02342224121	0.02342224121	-0.04463195801	0.04692077637	0.003280639648	0.003280639648	0.8972818623	1.02543423	0.8968415053	0.02852781409	0.01888544986	0.009642364236	7.256237989
2	1	0.15	0.4	0.1	0	1	1	0.2	1.1	0.9	0.4	1.2	0.8	-0.02937316895	0.02937316895	-0.0464630127	0.04753112793	0.004653930664	0.004653930664	0.8953403145	0.977989526	0.8946949769	0.02872136347	0.01922217952	0.009499183947	7.16765292
2	1	0.15	0.4	0.12	0	1	1	0.2	1.12	0.88	0.4	1.24	0.76	-0.03547668457	0.03547668457	-0.04768371582	0.04890441895	0.003128051758	0.003128051758	0.8935811459	0.9833881001	0.8929323287	0.02878669819	0.01949137484	0.009295323353	7.33986066
2	1	0.15	0.4	0.14	0	1	1	0.2	1.14	0.86	0.4	1.28	0.72	-0.0415802002	0.0415802002	-0.04737854004	0.04920959473	0.002517700195	0.002517700195	0.8919782137	0.9884119509	0.8911464602	0.02897805619	0.01981369007	0.009164366128	7.169152198
2	1	0.15	0.4	0.16	0	1	1	0.2	1.16	0.84	0.4	1.32	0.68	-0.0479888916	0.0479888916	-0.04890441895	0.04997253418	0.001754760742	0.001754760742	0.8905243884	0.9945559849	0.8896520366	0.02912403004	0.02011430481	0.009009725222	7.172601321
2	1	0.15	0.4	0.18	0	1	1	0.2	1.18	0.82	0.4	1.36	0.64	-0.05439758301	0.05439758301	-0.04997253418	0.05104064941	0.002059936523	0.002059936523	0.8892056159	1.002470516	0.8883659139	0.02931143927	0.02040805238	0.008903386894	7.371111392
2	1	0.15	0.4	0.2	0	1	1	0.2	1.2	0.8	0.4	1.4	0.6	-0.0609588623	0.0609588623	-0.0511932373	0.05210876465	0.001602172852	0.001602172852	0.8880190506	1.007666395	0.8869531159	0.0294765259	0.02067458986	0.008801936036	7.183115182
2	1	0.15	0.5	0.02	0	1	1	0.25	1.02	0.98	0.5	1.04	0.96	-0.005264282227	0.005264282227	-0.04234313965	0.05928039551	0.01808166504	0.01808166504	0.9119167965	0.958467602	0.9118506554	0.02754430211	0.01675720409	0.01078709802	7.138301575
2	1	0.15	0.5	0.04	0	1	1	0.25	1.04	0.96	0.5	1.08	0.92	-0.0106048584	0.0106048584	-0.04829406738	0.05867004395	0.01136779785	0.01136779785	0.9090457991	0.9625397569	0.9087714372	0.02760913093	0.01708707775	0.01052205319	7.323795497
2	1	0.15	0.5	0.06	0	1	1	0.25	1.06	0.94	0.5	1.12	0.88	-0.01594543457	0.01594543457	-0.04859924316	0.05348205566	0.007705688477	0.007705688477	0.9063730274	0.9699359059	0.9060301496	0.02769404874	0.01741861298	0.01027543576	7.201244989
2	1	0.15	0.5	0.08	0	1	1	0.25	1.08	0.92	0.5	1.16	0.84	-0.02143859863	0.02143859863	-0.05027770996	0.05317687988	0.005111694336	0.005111694336	0.9038789231	0.987652248	0.9033526423	0.02776784695	0.01773941162	0.01002843533	7.22503879
2	1	0.15	0.5	0.1	0	1	1	0.25	1.1	0.9	0.5	1.2	0.8	-0.0269317627	0.0269317627	-0.04997253418	0.05378723145	0.005111694336	0.005111694336	0.9015483548	0.9825025978	0.9010435621	0.02795143984	0.01810833762	0.009843102224	7.350508004
2	1	0.15	0.5	0.12	0	1	1	0.25	1.12	0.88	0.5	1.24	0.76	-0.03242492676	0.03242492676	-0.05165100098	0.05348205566	0.004043579102	0.004043579102	0.8993922766	0.9781402519	0.8987411698	0.02808578707	0.01843805883	0.009647728242	7.160050626
2	1	0.15	0.5	0.14	0	1	1	0.25	1.14	0.86	0.5	1.28	0.72	-0.03807067871	0.03807067871	-0.05317687988	0.0545501709	0.002822875977	0.002822875977	0.8973945906	0.983197049	0.896676397	0.02820119215	0.01875604885	0.0094451433	7.164836104
2	1	0.15	0.5	0.16	0	1	1	0.25	1.16	0.84	0.5	1.32	0.68	-0.04371643066	0.04371643066	-0.05241394043	0.05424499512	0.002517700195	0.002517700195	0.8955443946	0.9867344289	0.8947693214	0.02834841165	0.01904774709	0.009300664559	7.300406019
2	1	0.15	0.5	0.18	0	1	1	0.25	1.18	0.82	0.5	1.36	0.64	-0.0496673584	0.0496673584	-0.05439758301	0.05485534668	0.001602172852	0.001602172852	0.893840215	0.996253775	0.8929533999	0.02847163964	0.01934956849	0.009122071154	7.183536841
2	1	0.15	0.5	0.2	0	1	1	0.25	1.2	0.8	0.5	1.4	0.6	-0.05561828613	0.05561828613	-0.05516052246	0.0562286377	0.001602172852	0.001602172852	0.8922686612	0.9972377901	0.8912365832	0.02872394184	0.01969831834	0.009025623498	7.175150029
2	1	0.15	0.6	0.02	0	1	1	0.3	1.02	0.98	0.6	1.04	0.96	-0.004806518555	0.004806518555	-0.04280090332	0.06813049316	0.03196716309	0.03196716309	0.9204649889	0.9645271921	0.9204147106	0.02682483212	0.01565466538	0.01117016674	7.186553394
2	1	0.15	0.6	0.04	0	1	1	0.3	1.04	0.96	0.6	1.08	0.92	-0.009536743164	0.009536743164	-0.04875183105	0.05958557129	0.01388549805	0.01388549805	0.9173187382	1.103109132	0.9172092407	0.02684654833	0.01597558059	0.01087096774	7.28778388
2	1	0.15	0.6	0.06	0	1	1	0.3	1.06	0.94	0.6	1.12	0.88	-0.01426696777	0.01426696777	-0.05393981934	0.05989074707	0.0122833252	0.0122833252	0.914277781	0.964532285	0.9139639896	0.02698583558	0.01634493168	0.0106409039	7.143406474
2	1	0.15	0.6	0.08	0	1	1	0.3	1.08	0.92	0.6	1.16	0.84	-0.01914978027	0.01914978027	-0.05393981934	0.0577545166	0.007400512695	0.007400512695	0.911432842	0.9687320348	0.9110403815	0.02703484586	0.016668603	0.01036624286	7.172519651
2	1	0.15	0.6	0.1	0	1	1	0.3	1.1	0.9	0.6	1.2	0.8	-0.02403259277	0.02403259277	-0.0562286377	0.0577545166	0.005111694336	0.005111694336	0.9087370525	1.325338172	0.9082938459	0.02707742764	0.01696904929	0.01010837835	7.548204191
2	1	0.15	0.6	0.12	0	1	1	0.3	1.12	0.88	0.6	1.24	0.76	-0.02891540527	0.02891540527	-0.0562286377	0.05760192871	0.004959106445	0.004959106445	0.9061885897	0.9802925459	0.9055539368	0.0273105986	0.01736957711	0.009941021487	7.171638373
2	1	0.15	0.6	0.14	0	1	1	0.3	1.14	0.86	0.6	1.28	0.72	-0.03395080566	0.03395080566	-0.05638122559	0.05867004395	0.003433227539	0.003433227539	0.9037990496	0.979630409	0.9031718771	0.02738245787	0.01766384442	0.00971861345	7.176126105
2	1	0.15	0.6	0.16	0	1	1	0.3	1.16	0.84	0.6	1.32	0.68	-0.03913879395	0.03913879395	-0.05744934082	0.05821228027	0.002365112305	0.002365112305	0.9015546374	1.331066884	0.9007306789	0.02753886968	0.01800470373	0.009534165947	7.512607302
2	1	0.15	0.6	0.18	0	1	1	0.3	1.18	0.82	0.6	1.36	0.64	-0.04432678223	0.04432678223	-0.05729675293	0.05912780762	0.001602172852	0.001602172852	0.899449299	0.98475872	0.8986564535	0.02767192682	0.01831497367	0.009356953156	7.162602716
2	1	0.15	0.6	0.2	0	1	1	0.3	1.2	0.8	0.6	1.4	0.6	-0.04981994629	0.04981994629	-0.0577545166	0.05973815918	0.001754760742	0.001754760742	0.8974783935	0.9899506292	0.8964773009	0.02792676342	0.01868600227	0.009240761153	7.173888542
2	1	0.15	0.7	0.02	0	1	1	0.35	1.02	0.98	0.7	1.04	0.96	-0.004196166992	0.004196166992	-0.05348205566	0.06813049316	0.02555847168	0.02555847168	0.9303557101	1.26265549	0.9303770876	0.02593662907	0.01456140403	0.01137522503	7.440971693
2	1	0.15	0.7	0.04	0	1	1	0.35	1.04	0.96	0.7	1.08	0.92	-0.008316040039	0.008316040039	-0.05393981934	0.06340026855	0.01426696777	0.01426696777	0.9268499517	0.9596605501	0.9267211919	0.02598954846	0.01488614716	0.0111034013	7.142692016
2	1	0.15	0.7	0.06	0	1	1	0.35	1.06	0.94	0.7	1.12	0.88	-0.01243591309	0.01243591309	-0.05668640137	0.06340026855	0.01106262207	0.01106262207	0.9234811939	0.9629575468	0.9231778979	0.02613384248	0.01526734604	0.01086649645	7.144309314
2	1	0.15	0.7	0.08	0	1	1	0.35	1.08	0.92	0.7	1.16	0.84	-0.01655578613	0.01655578613	-0.05928039551	0.06355285645	0.007705688477	0.007705688477	0.9202703796	1.420293579	0.9199354443	0.02619351349	0.01559764935	0.01059586413	7.601099883
2	1	0.15	0.7	0.1	0	1	1	0.35	1.1	0.9	0.7	1.2	0.8	-0.02082824707	0.02082824707	-0.05928039551	0.06248474121	0.004348754883	0.004348754883	0.9172072494	0.967595431	0.9168268039	0.0262073066	0.01588601491	0.01032129168	7.166237957
2	1	0.15	0.7	0.12	0	1	1	0.35	1.12	0.88	0.7	1.24	0.76	-0.02510070801	0.02510070801	-0.06004333496	0.06301879883	0.00358581543	0.00358581543	0.9142753361	0.985598705	0.9137876338	0.0263694558	0.01625619865	0.01011325715	7.175949954
2	1	0.15	0.7	0.14	0	1	1	0.35	1.14	0.86	0.7	1.28	0.72	-0.02952575684	0.02952575684	-0.06004333496	0.06294250488	0.003433227539	0.003433227539	0.911481708	1.365116024	0.9108330719	0.02656209366	0.01663210843	0.009929985228	7.60597507
2	1	0.15	0.7	0.16	0	1	1	0.35	1.16	0.84	0.7	1.32	0.68	-0.03395080566	0.03395080566	-0.06019592285	0.06294250488	0.002670288086	0.002670288086	0.9088261487	0.980795451	0.9081743637	0.02670575769	0.01697061633	0.009735141363	7.172479717
2	1	0.15	0.7	0.18	0	1	1	0.35	1.18	0.82	0.7	1.36	0.64	-0.03837585449	0.03837585449	-0.06034851074	0.06309509277	0.002059936523	0.002059936523	0.9063035476	0.9788315052	0.9055870471	0.02685601461	0.01730326584	0.009552748775	7.16912449
2	1	0.15	0.7	0.2	0	1	1	0.35	1.2	0.8	0.7	1.4	0.6	-0.0431060791	0.0431060791	-0.06141662598	0.06355285645	0.002059936523	0.002059936523	0.9039098435	1.393351826	0.9031750894	0.02707249953	0.01767242318	0.009400076351	7.633293877
2	1	0.15	0.8	0.02	0	1	1	0.4	1.02	0.98	0.8	1.04	0.96	-0.003433227539	0.003433227539	-0.04875183105	0.07270812988	0.03196716309	0.03196716309	0.9420734228	0.9644313869	0.942102332	0.02513397952	0.01357805291	0.01155592661	7.203765699
2	1	0.15	0.8	0.04	0	1	1	0.4	1.04	0.96	0.8	1.08	0.92	-0.006790161133	0.006790161133	-0.05958557129	0.06843566895	0.01335144043	0.01335144043	0.9383021513	0.9632575149	0.9383563062	0.0251152576	0.01387916825	0.01123608935	7.146589457
2	1	0.15	0.8	0.06	0	1	1	0.4	1.06	0.94	0.8	1.12	0.88	-0.01014709473	0.01014709473	-0.06004333496	0.06629943848	0.00846862793	0.00846862793	0.9346113276	1.437145975	0.9344362704	0.02518924086	0.01420942615	0.01097981471	7.66524611
2	1	0.15	0.8	0.08	0	1	1	0.4	1.08	0.92	0.8	1.16	0.84	-0.01350402832	0.01350402832	-0.06324768066	0.06843566895	0.004806518555	0.004806518555	0.9310439417	0.9779425431	0.93079299	0.02521604078	0.01451847085	0.01069756994	7.211147297
2	1	0.15	0.8	0.1	0	1	1	0.4	1.1	0.9	0.8	1.2	0.8	-0.0170135498	0.0170135498	-0.06217956543	0.06675720215	0.00602722168	0.00602722168	0.9275842952	0.9690753999	0.9272599114	0.02541203177	0.01490530361	0.01050672816	7.202737699
2	1	0.15	0.8	0.12	0	1	1	0.4	1.12	0.88	0.8	1.24	0.76	-0.02052307129	0.02052307129	-0.06370544434	0.0659942627	0.004348754883	0.004348754883	0.9242597657	1.410162271	0.9239657545	0.02549353099	0.01522896351	0.01026456748	7.639653426
2	1	0.15	0.8	0.14	0	1	1	0.4	1.14	0.86	0.8	1.28	0.72	-0.02403259277	0.02403259277	-0.06278991699	0.0658416748	0.005111694336	0.005111694336	0.9210428196	0.9685743169	0.9206099597	0.02570684701	0.01560374157	0.01010310544	7.167209016
2	1	0.15	0.8	0.16	0	1	1	0.4	1.16	0.84	0.8	1.32	0.68	-0.02769470215	0.02769470215	-0.06340026855	0.06568908691	0.002365112305	0.002365112305	0.9179617101	0.982653013	0.9173365396	0.02579406739	0.01593432006	0.009859747335	7.17139461
2	1	0.15	0.8	0.18	0	1	1	0.4	1.18	0.82	0.8	1.36	0.64	-0.03135681152	0.03135681152	-0.06477355957	0.0659942627	0.002365112305	0.002365112305	0.914986754	1.367834397	0.9143724795	0.02597882644	0.01630073975	0.009678086685	7.62407453
2	1	0.15	0.8	0.2	0	1	1	0.4	1.2	0.8	0.8	1.4	0.6	-0.03517150879	0.03517150879	-0.06507873535	0.0659942627	0.002059936523	0.002059936523	0.9121288616	0.985386533	0.9115411278	0.02617714649	0.01665991023	0.009517236258	7.215192832
2	1	0.15	0.9	0.02	0	1	1	0.45	1.02	0.98	0.9	1.04	0.96	-0.002365112305	0.002365112305	-0.05500793457	0.07682800293	0.0415802002	0.0415802002	0.9574339016	0.95758424	0.9574961009	0.0242813446	0.01268706866	0.01159427594	7.150603177
2	1	0.15	0.9	0.04	0	1	1	0.45	1.04	0.96	0.9	1.08	0.92	-0.004806518555	0.004806518555	-0.06355285645	0.07225036621	0.01991271973	0.01991271973	0.9533753544	1.347082138	0.9533461155	0.02434173995	0.01301769271	0.01132404725	7.527576836
2	1	0.15	0.9	0.06	0	1	1	0.45	1.06	0.94	0.9	1.12	0.88	-0.007095336914	0.007095336914	-0.06492614746	0.07148742676	0.0121307373	0.0121307373	0.949361817	0.9584792349	0.9492663074	0.02437157647	0.0133126799	0.01105889658	7.138964824
2	1	0.15	0.9	0.08	0	1	1	0.45	1.08	0.92	0.9	1.16	0.84	-0.009536743164	0.009536743164	-0.0659942627	0.0707244873	0.008163452148	0.008163452148	0.9454265573	0.959882159	0.9453035645	0.02443802495	0.0136370223	0.01080100265	7.139045155
2	1	0.15	0.9	0.1	0	1	1	0.45	1.1	0.9	0.9	1.2	0.8	-0.01197814941	0.01197814941	-0.06523132324	0.06828308105	0.007705688477	0.007705688477	0.9415661502	1.383766888	0.9413633136	0.02453909954	0.01395579802	0.01058330152	7.565014081
2	1	0.15	0.9	0.12	0	1	1	0.45	1.12	0.88	0.9	1.24	0.76	-0.01441955566	0.01441955566	-0.06622314453	0.07041931152	0.004959106445	0.004959106445	0.9378085525	0.9625030509	0.9375741686	0.02462228567	0.01428191507	0.01034037059	7.142229256
2	1	0.15	0.9	0.14	0	1	1	0.45	1.14	0.86	0.9	1.28	0.72	-0.0170135498	0.0170135498	-0.06843566895	0.06828308105	0.004501342773	0.004501342773	0.9341325618	0.9639708281	0.9337726932	0.02474627415	0.01462382204	0.01012245211	7.144953982
2	1	0.15	0.9	0.16	0	1	1	0.45	1.16	0.84	0.9	1.32	0.68	-0.01960754395	0.01960754395	-0.06736755371	0.06950378418	0.002975463867	0.002975463867	0.9305484054	1.276376861	0.930233365	0.02485936833	0.01495241093	0.009906957391	7.495065985
2	1	0.15	0.9	0.18	0	1	1	0.45	1.18	0.82	0.9	1.36	0.64	-0.02220153809	0.02220153809	-0.06782531738	0.0691986084	0.002365112305	0.002365112305	0.927051414	0.9667832232	0.9266123056	0.02502933336	0.01530435227	0.009724981086	7.156178625
2	1	0.15	0.9	0.2	0	1	1	0.45	1.2	0.8	0.9	1.4	0.6	-0.02494812012	0.02494812012	-0.06858825684	0.0691986084	0.002670288086	0.002670288086	0.9236409498	0.977917063	0.9231909815	0.0252709362	0.01570349846	0.009567437737	7.166940086
2	1	0.2	0.1	0.02	0	1	1	0.05	1.02	0.98	0.1	1.04	0.96	-0.009536743164	0.009536743164	-0.02937316895	0.03410339355	0.01838684082	0.01838684082	0.8465319071	1.299091202	0.845918988	0.05455755299	0.03900728105	0.01555027194	7.530080469
2	1	0.2	0.1	0.04	0	1	1	0.05	1.04	0.96	0.1	1.08	0.92	-0.01899719238	0.01899719238	-0.02937316895	0.03471374512	0.007400512695	0.007400512695	0.8451764531	0.9809776361	0.8443614287	0.05460293913	0.03930386396	0.01529907517	7.166553244
2	1	0.2	0.1	0.06	0	1	1	0.05	1.06	0.94	0.1	1.12	0.88	-0.02861022949	0.02861022949	-0.03074645996	0.03486633301	0.005569458008	0.005569458008	0.844060404	0.9896403132	0.8432398282	0.05475822416	0.03962897182	0.01512925234	7.165514477
2	1	0.2	0.1	0.08	0	1	1	0.05	1.08	0.92	0.1	1.16	0.84	-0.03837585449	0.03837585449	-0.03288269043	0.03517150879	0.002670288086	0.002670288086	0.8431796811	1.244717291	0.8423228356	0.05465239693	0.03975461693	0.01489777999	7.494984442
2	1	0.2	0.1	0.1	0	1	1	0.05	1.1	0.9	0.1	1.2	0.8	-0.04814147949	0.04814147949	-0.03578186035	0.03791809082	0.002517700195	0.002517700195	0.8424714736	1.020824856	0.841429759	0.05485435726	0.04003593093	0.01481842632	7.191803681
2	1	0.2	0.1	0.12	0	1	1	0.05	1.12	0.88	0.1	1.24	0.76	-0.05790710449	0.05790710449	-0.03807067871	0.03959655762	0.00114440918	0.00114440918	0.8419192813	1.038986342	0.8407323837	0.05488962219	0.04021089456	0.01467872763	7.207218176
2	1	0.2	0.1	0.14	0	1	1	0.05	1.14	0.86	0.1	1.28	0.72	-0.06797790527	0.06797790527	-0.04127502441	0.04203796387	0.00129699707	0.00129699707	0.8414833375	1.324922314	0.8404856413	0.05495542166	0.04036300029	0.01459242137	7.602115192
2	1	0.2	0.1	0.16	0	1	1	0.05	1.16	0.84	0.1	1.32	0.68	-0.07820129395	0.07820129395	-0.04447937012	0.04508972168	0.00129699707	0.00129699707	0.8411445879	1.08396486	0.8398591613	0.05525855934	0.04065742384	0.0146011355	7.254089029
2	1	0.2	0.1	0.18	0	1	1	0.05	1.18	0.82	0.1	1.36	0.64	-0.0887298584	0.0887298584	-0.04859924316	0.04890441895	0.0008392333984	0.0008392333984	0.8408849298	1.113945809	0.839724571	0.05513704715	0.04063642518	0.01450062197	7.275309206
2	1	0.2	0.1	0.2	0	1	1	0.05	1.2	0.8	0.1	1.4	0.6	-0.09956359863	0.09956359863	-0.05241394043	0.05256652832	0.0006866455078	0.0006866455078	0.8406862738	1.542863693	0.8393178102	0.05525665042	0.04077050498	0.01448614544	7.724703914
2	1	0.2	0.2	0.02	0	1	1	0.1	1.02	0.98	0.2	1.04	0.96	-0.008926391602	0.008926391602	-0.03288269043	0.05439758301	0.02098083496	0.02098083496	0.8543849596	0.970309563	0.8539424499	0.05320079851	0.03656609147	0.01663470704	7.150745024
2	1	0.2	0.2	0.04	0	1	1	0.1	1.04	0.96	0.2	1.08	0.92	-0.01792907715	0.01792907715	-0.04280090332	0.04829406738	0.007247924805	0.007247924805	0.8522460145	0.969995193	0.8515650834	0.05315590784	0.03694098058	0.01621492725	7.148723088
2	1	0.2	0.2	0.06	0	1	1	0.1	1.06	0.94	0.2	1.12	0.88	-0.0269317627	0.0269317627	-0.04249572754	0.0464630127	0.009841918945	0.009841918945	0.8503274503	1.362854295	0.8495877165	0.05351018548	0.03747198766	0.01603819781	7.579960562
2	1	0.2	0.2	0.08	0	1	1	0.1	1.08	0.92	0.2	1.16	0.84	-0.03608703613	0.03608703613	-0.04402160645	0.04676818848	0.005722045898	0.005722045898	0.8487082794	0.985730831	0.847866504	0.0536044556	0.03787402953	0.01573042607	7.175385879
2	1	0.2	0.2	0.1	0	1	1	0.1	1.1	0.9	0.2	1.2	0.8	-0.04539489746	0.04539489746	-0.04508972168	0.04859924316	0.004959106445	0.004959106445	0.8472997161	0.994677911	0.8463199153	0.05384160045	0.03829008925	0.0155515112	7.170040331
2	1	0.2	0.2	0.12	0	1	1	0.1	1.12	0.88	0.2	1.24	0.76	-0.05470275879	0.05470275879	-0.04692077637	0.0496673584	0.003280639648	0.003280639648	0.8461012887	1.309868235	0.8447876886	0.05402216054	0.03866774241	0.01535441813	7.540169433
2	1	0.2	0.2	0.14	0	1	1	0.1	1.14	0.86	0.2	1.28	0.72	-0.06416320801	0.06416320801	-0.04936218262	0.05088806152	0.001602172852	0.001602172852	0.8450796514	1.015910009	0.8437263029	0.05403295931	0.03890841304	0.01512454627	7.188901299
2	1	0.2	0.2	0.16	0	1	1	0.1	1.16	0.84	0.2	1.32	0.68	-0.07377624512	0.07377624512	-0.05195617676	0.0528717041	0.002212524414	0.002212524414	0.8442041638	1.027420121	0.8427823871	0.05430769105	0.03925983457	0.01504785649	7.207242442
2	1	0.2	0.2	0.18	0	1	1	0.1	1.18	0.82	0.2	1.36	0.64	-0.08369445801	0.08369445801	-0.05485534668	0.05516052246	0.001449584961	0.001449584961	0.8434689824	1.349259413	0.8420329563	0.05442858701	0.03953332104	0.01489526597	7.569748404
2	1	0.2	0.2	0.2	0	1	1	0.1	1.2	0.8	0.2	1.4	0.6	-0.09376525879	0.09376525879	-0.05744934082	0.0577545166	0.0009918212891	0.0009918212891	0.8428498997	1.060624752	0.8414145504	0.05455980625	0.03977544896	0.01478435728	7.229065467
2	1	0.2	0.3	0.02	0	1	1	0.15	1.02	0.98	0.3	1.04	0.96	-0.008392333984	0.008392333984	-0.04890441895	0.0626373291	0.03089904785	0.03089904785	0.8629508977	0.9754510021	0.8625570994	0.05189514159	0.03424922697	0.01764591462	7.155801902
2	1	0.2	0.3	0.04	0	1	1	0.15	1.04	0.96	0.3	1.08	0.92	-0.01686096191	0.01686096191	-0.04981994629	0.0594329834	0.0138092041	0.0138092041	0.8601922541	1.319110043	0.8595424217	0.05201050398	0.03477951782	0.01723098615	7.561197098
2	1	0.2	0.3	0.06	0	1	1	0.15	1.06	0.94	0.3	1.12	0.88	-0.0252532959	0.0252532959	-0.05058288574	0.0562286377	0.007858276367	0.007858276367	0.8576859598	0.9841703272	0.8568994555	0.05203210259	0.03521576351	0.01681633908	7.223813405
2	1	0.2	0.3	0.08	0	1	1	0.15	1.08	0.92	0.3	1.16	0.84	-0.03379821777	0.03379821777	-0.0528717041	0.0562286377	0.007400512695	0.007400512695	0.8554193522	0.9787338909	0.8544846225	0.05231189771	0.03577217323	0.01653972448	7.165983374
2	1	0.2	0.3	0.1	0	1	1	0.15	1.1	0.9	0.3	1.2	0.8	-0.04234313965	0.04234313965	-0.0528717041	0.0562286377	0.00358581543	0.00358581543	0.8534131816	1.291098898	0.8523931344	0.0522870228	0.03612222403	0.01616479877	7.533783468
