r	mu	stdev	T	lambda	t1	c1	t2	c2	t3	c3	b3	b2	b1	V_M	n_S	b_S	V_S	DP_Time	mean_M	var_M	semivar_MD	semivar_MU	mean_S	var_S	semivar_SD	semivar_SU	TotalTime
2	1	0.15	0.1	0.16	0	1	0.05	1.16	0.1	1.32	-0.05867004395	-0.03349304199	-0.004959106445	0.8804381587	1	0	0.8803173159	1.378601999	0.8798722194	0.03095008032	0.02288803961	0.008062040719	0.8793820885	0.03111633508	0.02307873383	0.008037601251	6.814916978
2	1	0.15	0.1	0.18	0	1	0.05	1.18	0.1	1.36	-0.06660461426	-0.03623962402	-0.00373840332	0.8803191949	1	0	0.8803173159	1.476341741	0.8797239525	0.0309830742	0.0229258387	0.008057235496	0.8793690004	0.03111348636	0.02307217178	0.008041314577	6.643003646
2	1	0.15	0.1	0.2	0	1	0.05	1.2	0.1	1.4	-0.07469177246	-0.03929138184	-0.002822875977	0.8802315626	1	0	0.8803173159	1.497579943	0.8797807587	0.03097657091	0.02294357661	0.008032994302	0.8795216598	0.03108138712	0.02305685464	0.008024532482	6.716719692
2	1	0.15	0.2	0.02	0	1	0.1	1.02	0.2	1.04	-0.006790161133	-0.0577545166	-0.0757598877	0.889200894	1	0	0.8803173159	1.257924501	0.8888435425	0.0297433325	0.02077879904	0.008964533464	0.8790592633	0.03128873523	0.0232090008	0.008079734429	6.586124615
2	1	0.15	0.2	0.04	0	1	0.1	1.04	0.2	1.08	-0.01350402832	-0.0464630127	-0.05378723145	0.8871577481	1	0	0.8803173159	1.44191182	0.8868048409	0.02990289461	0.02120073119	0.008702163418	0.8791771757	0.03125429032	0.02318522284	0.008069067486	6.70590285
2	1	0.15	0.2	0.06	0	1	0.1	1.06	0.2	1.12	-0.02021789551	-0.04127502441	-0.04112243652	0.8856700564	1	0	0.8803173159	1.400699442	0.8853504346	0.03001524078	0.02150483544	0.008510405345	0.8792932563	0.03121688154	0.0231628723	0.008054009244	6.6085025
2	1	0.15	0.2	0.08	0	1	0.1	1.08	0.2	1.16	-0.02708435059	-0.03883361816	-0.03242492676	0.8845292579	1	0	0.8803173159	1.365320327	0.8840531593	0.03017546593	0.0217866968	0.008388769126	0.879209091	0.03125511334	0.02318878676	0.008066326585	6.562488721
2	1	0.15	0.2	0.1	0	1	0.1	1.1	0.2	1.2	-0.03395080566	-0.03776550293	-0.02586364746	0.883632258	1	0	0.8803173159	1.569270597	0.8831025229	0.0303000593	0.02200124122	0.008298818087	0.8791998771	0.03123294084	0.02316876511	0.008064175731	6.90729699
2	1	0.15	0.2	0.12	0	1	0.1	1.12	0.2	1.24	-0.04096984863	-0.03776550293	-0.02098083496	0.8829168446	1	0	0.8803173159	1.367146878	0.8823543968	0.03043478216	0.02220823362	0.00822654854	0.8792098734	0.03126503422	0.0231998849	0.008065149323	6.548464088
2	1	0.15	0.2	0.14	0	1	0.1	1.14	0.2	1.28	-0.04814147949	-0.03837585449	-0.0170135498	0.8823416469	1	0	0.8803173159	1.388732782	0.8817242073	0.03053861209	0.02236061047	0.008178001625	0.879209965	0.03125631305	0.02318953613	0.008066776923	6.593209825
2	1	0.15	0.2	0.16	0	1	0.1	1.16	0.2	1.32	-0.05531311035	-0.03959655762	-0.01396179199	0.8818766961	1	0	0.8803173159	1.383972145	0.8813419798	0.03054661821	0.02242738351	0.008119234702	0.8793384513	0.03117764775	0.02313018235	0.008047465403	6.867572674
2	1	0.15	0.2	0.18	0	1	0.1	1.18	0.2	1.36	-0.06278991699	-0.04127502441	-0.01136779785	0.8815004244	1	0	0.8803173159	1.505079404	0.8807954845	0.03072545546	0.02261076937	0.008114686086	0.8791695776	0.03126387533	0.02319462149	0.008069253844	6.699518468
2	1	0.15	0.2	0.2	0	1	0.1	1.2	0.2	1.4	-0.07041931152	-0.04325866699	-0.009231567383	0.8811958326	1	0	0.8803173159	1.444309928	0.8803913189	0.03083466198	0.0227278767	0.008106785277	0.8791063251	0.03128878305	0.02321208198	0.00807670107	6.602494691
2	1	0.15	0.3	0.02	0	1	0.15	1.02	0.3	1.04	-0.006332397461	-0.07621765137	-0.1020050049	0.8950409178	1	0	0.8803173159	1.40894806	0.8947858688	0.02894850313	0.0194753751	0.009473128029	0.8790613378	0.03131137707	0.02323065168	0.008080725381	6.850373739
2	1	0.15	0.3	0.04	0	1	0.15	1.04	0.3	1.08	-0.01258850098	-0.06172180176	-0.07530212402	0.8922133784	1	0	0.8803173159	1.369218018	0.891875597	0.02919469811	0.0200796515	0.009115046607	0.8790149375	0.03135288575	0.02326380229	0.008089083461	6.543715621
2	1	0.15	0.3	0.06	0	1	0.15	1.06	0.3	1.12	-0.01899719238	-0.05424499512	-0.05928039551	0.8900714901	1	0	0.8803173159	1.410795398	0.8896244857	0.02938187037	0.02052934191	0.008852528456	0.87899429	0.03134284899	0.02325402469	0.008088824299	6.616751639
2	1	0.15	0.3	0.08	0	1	0.15	1.08	0.3	1.16	-0.02540588379	-0.05012512207	-0.04814147949	0.8883677967	1	0	0.8803173159	1.465479028	0.8879077906	0.02956445571	0.02091309895	0.008651356765	0.8790613646	0.03133979166	0.02325851735	0.008081274313	6.663009676
2	1	0.15	0.3	0.1	0	1	0.15	1.1	0.3	1.2	-0.0318145752	-0.04768371582	-0.03974914551	0.8869787126	1	0	0.8803173159	1.680412111	0.8864361302	0.02975128719	0.0212392433	0.008512043889	0.8790470952	0.03135721934	0.02327069723	0.008086522111	6.88234256
2	1	0.15	0.3	0.12	0	1	0.15	1.12	0.3	1.24	-0.03837585449	-0.0463104248	-0.03318786621	0.8858294927	1	0	0.8803173159	1.498761455	0.8852189991	0.02989169782	0.02149790708	0.008393790742	0.8790381465	0.0313479795	0.02326185927	0.008086120233	6.722267449
2	1	0.15	0.3	0.14	0	1	0.15	1.14	0.3	1.28	-0.04493713379	-0.04585266113	-0.02784729004	0.8848701163	1	0	0.8803173159	1.392254665	0.8841319033	0.03004738613	0.02173181679	0.008315569344	0.8789680371	0.03134907367	0.02325649341	0.008092580255	6.607077474
2	1	0.15	0.3	0.16	0	1	0.15	1.16	0.3	1.32	-0.05180358887	-0.04615783691	-0.02342224121	0.8840643592	1	0	0.8803173159	1.424832648	0.8835087338	0.03014736502	0.02192335088	0.008224014149	0.879204567	0.03131016072	0.02324153242	0.008068628308	6.887700244
2	1	0.15	0.3	0.18	0	1	0.15	1.18	0.3	1.36	-0.05867004395	-0.04676818848	-0.01976013184	0.8833856476	1	0	0.8803173159	1.401376638	0.8826348577	0.03033025782	0.0221337424	0.008196515416	0.8790343552	0.03135528926	0.02326811313	0.008087176127	6.664657221
2	1	0.15	0.3	0.2	0	1	0.15	1.2	0.3	1.4	-0.0658416748	-0.0479888916	-0.01670837402	0.8828130544	1	0	0.8803173159	1.485941444	0.8820680377	0.03041720367	0.02227046622	0.008146737444	0.8790946034	0.03133493971	0.02325494714	0.008079992565	6.726479304
2	1	0.15	0.4	0.02	0	1	0.2	1.02	0.4	1.04	-0.005874633789	-0.09330749512	-0.1261138916	0.9014990688	1	0	0.8803173159	1.422984124	0.9013428105	0.02816574136	0.01820929607	0.00995644529	0.879069706	0.03133632775	0.02325596011	0.008080367642	6.904520729
2	1	0.15	0.4	0.04	0	1	0.2	1.04	0.4	1.08	-0.01167297363	-0.07591247559	-0.0952911377	0.8979387563	1	0	0.8803173159	1.356543713	0.8976553856	0.02843688395	0.0189071264	0.00952975755	0.8789718431	0.03138798915	0.0232952101	0.008092779048	6.636816685
2	1	0.15	0.4	0.06	0	1	0.2	1.06	0.4	1.12	-0.01747131348	-0.06675720215	-0.07667541504	0.8951717358	1	0	0.8803173159	1.362320544	0.8946643497	0.02873978656	0.01952643167	0.009213354894	0.878833321	0.03146949759	0.02335831506	0.008111182529	6.701974926
2	1	0.15	0.4	0.08	0	1	0.2	1.08	0.4	1.16	-0.02342224121	-0.0609588623	-0.06355285645	0.8929176733	1	0	0.8803173159	1.432217829	0.8924676556	0.02885522872	0.01993200868	0.008923220036	0.879032834	0.03137652775	0.0232901074	0.008086420346	6.899021002
2	1	0.15	0.4	0.1	0	1	0.2	1.1	0.4	1.2	-0.02937316895	-0.05729675293	-0.05348205566	0.8910371057	1	0	0.8803173159	1.365869359	0.8904983425	0.02911281335	0.02037362463	0.008739188727	0.8789401348	0.03142854136	0.02332854814	0.008099993224	6.570913051
2	1	0.15	0.4	0.12	0	1	0.2	1.12	0.4	1.24	-0.03547668457	-0.05500793457	-0.04554748535	0.8894452251	1	0	0.8803173159	1.401553537	0.8889354162	0.02925690715	0.02069495958	0.008561947562	0.8790484168	0.03139330723	0.02330632366	0.008086983569	6.626859164
2	1	0.15	0.4	0.14	0	1	0.2	1.14	0.4	1.28	-0.0415802002	-0.05363464355	-0.03898620605	0.8880851336	1	0	0.8803173159	1.40315246	0.8873430473	0.02946473931	0.02101244807	0.008452291239	0.8788738418	0.03142718031	0.02332234942	0.008104830893	6.619253017
2	1	0.15	0.4	0.16	0	1	0.2	1.16	0.4	1.32	-0.0479888916	-0.0528717041	-0.03349304199	0.8869154814	1	0	0.8803173159	1.764752908	0.8861815742	0.02962038464	0.02127685365	0.008343530993	0.8789248301	0.03140830934	0.02330957385	0.008098735488	7.003197489
2	1	0.15	0.4	0.18	0	1	0.2	1.18	0.4	1.36	-0.05439758301	-0.0528717041	-0.02876281738	0.8859059251	1	0	0.8803173159	1.465910076	0.8851883267	0.02978594191	0.02152089237	0.008265049541	0.8789752549	0.03139556471	0.02330358618	0.008091978528	6.659113525
2	1	0.15	0.4	0.2	0	1	0.2	1.2	0.4	1.4	-0.0609588623	-0.05317687988	-0.02479553223	0.8850322654	1	0	0.8803173159	1.484161031	0.8842247237	0.02995211408	0.02174640687	0.008205707205	0.8789417482	0.03141653459	0.02331814479	0.008098389807	6.699316581
2	1	0.15	0.5	0.02	0	1	0.25	1.02	0.5	1.04	-0.005264282227	-0.1096343994	-0.1490020752	0.9086646893	1	0	0.8803173159	1.339593703	0.9086058259	0.02737150828	0.01699673001	0.01037477827	0.8791165542	0.03134285937	0.02326580555	0.008077053827	6.845249897
2	1	0.15	0.5	0.04	0	1	0.25	1.04	0.5	1.08	-0.0106048584	-0.08979797363	-0.1145172119	0.9043963361	1	0	0.8803173159	1.630044174	0.9042435674	0.02765204376	0.01772147799	0.009930565774	0.879047056	0.03136689968	0.02328436385	0.008082535831	7.048483881
2	1	0.15	0.5	0.06	0	1	0.25	1.06	0.5	1.12	-0.01594543457	-0.0789642334	-0.09376525879	0.9010137299	1	0	0.8803173159	1.621370899	0.9007620853	0.0279158886	0.01837545625	0.009540432351	0.8790018836	0.03141281788	0.02332207745	0.008090740434	6.994227648
2	1	0.15	0.5	0.08	0	1	0.25	1.08	0.5	1.16	-0.02143859863	-0.07194519043	-0.07881164551	0.8982093055	1	0	0.8803173159	1.511880242	0.8979285181	0.02803637181	0.01886065083	0.009175720986	0.8791767107	0.03132182235	0.0232541904	0.008067631956	7.152786761
2	1	0.15	0.5	0.1	0	1	0.25	1.1	0.5	1.2	-0.0269317627	-0.06721496582	-0.06721496582	0.8958297426	1	0	0.8803173159	1.603455988	0.8954684433	0.02829960117	0.01936758024	0.008932020927	0.8790941793	0.03136123222	0.02328258777	0.008078644448	7.100401303
2	1	0.15	0.5	0.12	0	1	0.25	1.12	0.5	1.24	-0.03242492676	-0.06385803223	-0.05790710449	0.8937816121	1	0	0.8803173159	1.665338972	0.8934433005	0.02851948534	0.01979157724	0.008727908096	0.8791348795	0.0313510613	0.02327647747	0.008074583831	7.096558195
2	1	0.15	0.5	0.14	0	1	0.25	1.14	0.5	1.28	-0.03807067871	-0.06156921387	-0.05027770996	0.8920021209	1	0	0.8803173159	1.524579513	0.8915296538	0.02868387684	0.02013661206	0.008547264781	0.8791103273	0.03132717559	0.02325346138	0.008073714213	7.19935713
2	1	0.15	0.5	0.16	0	1	0.25	1.16	0.5	1.32	-0.04371643066	-0.06004333496	-0.04371643066	0.8904453406	1	0	0.8803173159	1.586355517	0.8898223644	0.02900686615	0.02055741404	0.008449452108	0.8789420756	0.03143420348	0.02333626029	0.00809794319	7.004230557
2	1	0.15	0.5	0.18	0	1	0.25	1.18	0.5	1.36	-0.0496673584	-0.05912780762	-0.0382232666	0.8890779157	1	0	0.8803173159	1.541528467	0.8885397256	0.02909500911	0.02078270999	0.008312299121	0.8791040848	0.03134591109	0.02326912954	0.008076781555	7.030650131
2	1	0.15	0.5	0.2	0	1	0.25	1.2	0.5	1.4	-0.05561828613	-0.05867004395	-0.0333404541	0.8878730892	1	0	0.8803173159	1.49367656	0.8873394823	0.02925816618	0.02103337979	0.008224786388	0.8791820105	0.0313079414	0.02324087392	0.008067067479	7.198389019
2	1	0.15	0.6	0.02	0	1	0.3	1.02	0.6	1.04	-0.004806518555	-0.1256561279	-0.1712799072	0.9167156797	3	-0.004757986697	0.8844421509	1.701861951	0.9166019025	0.02660602917	0.0158831687	0.01072286047	0.8841119539	0.02450556934	0.01413803915	0.01036753018	7.188966144
2	1	0.15	0.6	0.04	0	1	0.3	1.04	0.6	1.08	-0.009536743164	-0.1036834717	-0.1337432861	0.9117438489	1	0	0.8803173159	1.593218187	0.9115351355	0.02687920497	0.01661315475	0.01026605023	0.8789562558	0.03144783092	0.0233512016	0.008096629311	6.970679745
2	1	0.15	0.6	0.06	0	1	0.3	1.06	0.6	1.12	-0.01426696777	-0.09132385254	-0.1107025146	0.9077401745	1	0	0.8803173159	1.581013716	0.9076101244	0.02706138836	0.01721923041	0.009842157952	0.8791690175	0.03134011168	0.02327242711	0.008067684574	7.344386607
2	1	0.15	0.6	0.08	0	1	0.3	1.08	0.6	1.16	-0.01914978027	-0.08308410645	-0.09407043457	0.9043728321	1	0	0.8803173159	1.552443072	0.9040181138	0.02735982138	0.01787455871	0.009485262668	0.8789438583	0.03141975537	0.0233244297	0.008095325675	6.909372168
2	1	0.15	0.6	0.1	0	1	0.3	1.1	0.6	1.2	-0.02403259277	-0.0772857666	-0.08125305176	0.9014762785	1	0	0.8803173159	1.43281877	0.9010937884	0.02765255838	0.01846028059	0.00919227779	0.8789163418	0.03145954257	0.02335976233	0.008099780241	6.77893916
2	1	0.15	0.6	0.12	0	1	0.3	1.12	0.6	1.24	-0.02891540527	-0.07301330566	-0.0707244873	0.8989494385	1	0	0.8803173159	1.602712371	0.8985608358	0.02784219242	0.01892172991	0.008920462513	0.8790455374	0.03141338652	0.02332669966	0.008086686862	7.152475523
2	1	0.15	0.6	0.14	0	1	0.3	1.14	0.6	1.28	-0.03395080566	-0.06996154785	-0.06202697754	0.8967243615	1	0	0.8803173159	1.558548364	0.8962608024	0.02806420686	0.01934950214	0.008714704721	0.8790229802	0.03140336875	0.02331732429	0.00808604446	7.035056662
2	1	0.15	0.6	0.16	0	1	0.3	1.16	0.6	1.32	-0.03913879395	-0.0675201416	-0.0545501709	0.8947515829	1	0	0.8803173159	1.649291042	0.8941446151	0.02834297967	0.0197859849	0.008556994769	0.878905122	0.03146047282	0.02335948193	0.008100990891	7.073495069
2	1	0.15	0.6	0.18	0	1	0.3	1.18	0.6	1.36	-0.04432678223	-0.0659942627	-0.04814147949	0.8929944915	1	0	0.8803173159	1.606721099	0.8924589103	0.02849672414	0.02009569605	0.008401028085	0.8790624277	0.03139718288	0.02331472206	0.00808246082	7.123758855
2	1	0.15	0.6	0.2	0	1	0.3	1.2	0.6	1.4	-0.04981994629	-0.06477355957	-0.04249572754	0.8914243648	1	0	0.8803173159	1.631615112	0.8907130913	0.02873593154	0.02043847103	0.008297460502	0.8789319125	0.03143266591	0.0233360502	0.00809661571	7.096401176
2	1	0.15	0.7	0.02	0	1	0.35	1.02	0.7	1.04	-0.004196166992	-0.1418304443	-0.1937103271	0.9259754424	3	-0.004120537351	0.8945649833	1.419559363	0.9260012713	0.02580463283	0.01482592225	0.01097871058	0.8943808254	0.02369770684	0.01309619046	0.01060151638	6.768010234
2	1	0.15	0.7	0.04	0	1	0.35	1.04	0.7	1.08	-0.008316040039	-0.1178741455	-0.1532745361	0.9202840296	1	0	0.8803173159	1.506957586	0.9201578958	0.02610835027	0.01557176911	0.01053658116	0.8789206531	0.03148623673	0.02338556755	0.008100669183	6.829028999
2	1	0.15	0.7	0.06	0	1	0.35	1.06	0.7	1.12	-0.01243591309	-0.1041412354	-0.1282501221	0.9156352193	1	0	0.8803173159	1.730606049	0.9154974167	0.02625125515	0.01615855607	0.01009269908	0.8791225063	0.0313515223	0.02327975718	0.008071765125	7.398108938
2	1	0.15	0.7	0.08	0	1	0.35	1.08	0.7	1.16	-0.01655578613	-0.09483337402	-0.1100921631	0.9116760453	1	0	0.8803173159	1.482869771	0.9115162247	0.02661419568	0.01686383188	0.0097503638	0.8790979891	0.03144309705	0.02336201544	0.008081081609	6.900581204
2	1	0.15	0.7	0.1	0	1	0.35	1.1	0.7	1.2	-0.02082824707	-0.08796691895	-0.09590148926	0.9082293679	1	0	0.8803173159	1.391198433	0.9079661787	0.02684977735	0.01744150247	0.009408274885	0.8790716519	0.0314220032	0.02334009155	0.008081911644	6.788952059
2	1	0.15	0.7	0.12	0	1	0.35	1.12	0.7	1.24	-0.02510070801	-0.08293151855	-0.08430480957	0.9051877287	1	0	0.8803173159	1.579902712	0.9048786464	0.02705165973	0.01796505699	0.009086602735	0.8791034576	0.03138735171	0.02331114954	0.008076202175	7.296340515
2	1	0.15	0.7	0.14	0	1	0.35	1.14	0.7	1.28	-0.02952575684	-0.0789642334	-0.07453918457	0.9024784444	1	0	0.8803173159	1.557538617	0.9020586568	0.02730355188	0.01846128144	0.008842270443	0.8790470649	0.03139668183	0.02331412618	0.008082555656	6.964143135
2	1	0.15	0.7	0.16	0	1	0.35	1.16	0.7	1.32	-0.03395080566	-0.0757598877	-0.06614685059	0.9000481165	1	0	0.8803173159	1.583410498	0.8995450875	0.02756883539	0.0189271492	0.008641686188	0.8790252539	0.0314222085	0.02333439021	0.008087818292	6.875663954
2	1	0.15	0.7	0.18	0	1	0.35	1.18	0.7	1.36	-0.03837585449	-0.07347106934	-0.05882263184	0.8978581453	1	0	0.8803173159	1.474178	0.8973676005	0.02779411005	0.01932100705	0.008473103003	0.8790408734	0.03138968731	0.02330692794	0.008082759371	7.024565137
2	1	0.15	0.7	0.2	0	1	0.35	1.2	0.7	1.4	-0.0431060791	-0.07164001465	-0.05241394043	0.8958774605	1	0	0.8803173159	1.54545025	0.8951564086	0.02818499219	0.01981862709	0.008366365095	0.8788177543	0.0315576843	0.02344234844	0.00811533586	6.727121578
2	1	0.15	0.8	0.02	0	1	0.4	1.02	0.8	1.04	-0.003433227539	-0.1592254639	-0.2170562744	0.9370912619	3	-0.003364404658	0.9065725326	1.282297567	0.9371500485	0.02505080087	0.01388665307	0.0111641478	0.9064331896	0.02292799509	0.01216566988	0.01076232521	6.536308591
2	1	0.15	0.8	0.04	0	1	0.4	1.04	0.8	1.08	-0.006790161133	-0.1334381104	-0.1738739014	0.9306333298	1	0	0.8803173159	1.474822361	0.9306539972	0.02520754897	0.01452689438	0.01068065458	0.8791696095	0.03138676954	0.0233158507	0.008070918837	7.056087889
2	1	0.15	0.8	0.06	0	1	0.4	1.06	0.8	1.12	-0.01014709473	-0.1181793213	-0.1470184326	0.9252862796	1	0	0.8803173159	1.578177982	0.9251979811	0.02548990442	0.01520230264	0.01028760179	0.8791001351	0.03139741596	0.02331978013	0.008077635826	6.995750618
2	1	0.15	0.8	0.08	0	1	0.4	1.08	0.8	1.16	-0.01350402832	-0.1078033447	-0.1273345947	0.920677948	1	0	0.8803173159	1.555172695	0.920466287	0.02576966303	0.01585584607	0.009913816959	0.8790468773	0.03143012591	0.02334612846	0.008083997444	6.96651252
2	1	0.15	0.8	0.1	0	1	0.4	1.1	0.8	1.2	-0.0170135498	-0.1000213623	-0.1117706299	0.9166212354	1	0	0.8803173159	1.707496718	0.9164839726	0.02592252809	0.0163775038	0.009545024287	0.8792712427	0.03129832819	0.02324297745	0.008055350741	7.454913409
2	1	0.15	0.8	0.12	0	1	0.4	1.12	0.8	1.24	-0.02052307129	-0.09391784668	-0.09910583496	0.9130024811	1	0	0.8803173159	1.413409039	0.9127425985	0.02644166901	0.01714119422	0.009300474783	0.879007962	0.03154873169	0.02345068498	0.008098046707	6.636721019
2	1	0.15	0.8	0.14	0	1	0.4	1.14	0.8	1.28	-0.02403259277	-0.08918762207	-0.08827209473	0.9097444253	1	0	0.8803173159	1.511249479	0.9093682879	0.02669129962	0.01767570984	0.009015589782	0.878962454	0.03152750519	0.02342869392	0.008098811276	6.751430683
2	1	0.15	0.8	0.16	0	1	0.4	1.16	0.8	1.32	-0.02769470215	-0.08522033691	-0.0789642334	0.9067909709	1	0	0.8803173159	1.479259475	0.9062557083	0.02695408856	0.01817999836	0.008774090198	0.8788388225	0.03154513475	0.02343290588	0.008112228864	6.739897603
2	1	0.15	0.8	0.18	0	1	0.4	1.18	0.8	1.36	-0.03135681152	-0.08201599121	-0.0707244873	0.9041004773	1	0	0.8803173159	1.509740356	0.9035402905	0.02723682564	0.0186615103	0.008575315336	0.8788808123	0.03155369729	0.02344429293	0.008109404357	6.74395121
2	1	0.15	0.8	0.2	0	1	0.4	1.2	0.8	1.4	-0.03517150879	-0.07942199707	-0.06340026855	0.9016400917	1	0	0.8803173159	1.510079647	0.9010319032	0.02747743015	0.01907562825	0.008401801895	0.8788964412	0.03153227216	0.02342709395	0.008105178207	6.770714652
2	1	0.15	0.9	0.02	0	1	0.45	1.02	0.9	1.04	-0.002365112305	-0.1792144775	-0.2431488037	0.9517493858	3	-0.002378993349	0.9222210755	1.324704077	0.9518231921	0.02425704788	0.01302909629	0.01122795159	0.9221164696	0.02211839581	0.01132020397	0.01079819184	6.541254565
2	1	0.15	0.9	0.04	0	1	0.45	1.04	0.9	1.08	-0.004806518555	-0.1515960693	-0.1972198486	0.9444069161	3	-0.004763989661	0.8823812952	1.407575851	0.9444254351	0.02448004346	0.01370606702	0.01077397644	0.8822707064	0.0203388586	0.01042802282	0.009910835779	6.782485227
2	1	0.15	0.9	0.06	0	1	0.45	1.06	0.9	1.12	-0.007095336914	-0.1351165771	-0.1685333252	0.9382393185	1	0	0.8803173159	1.469772609	0.938058268	0.02483223113	0.01442223652	0.01040999461	0.8788514554	0.03158274399	0.02347101761	0.008111726377	6.721128277
2	1	0.15	0.9	0.08	0	1	0.45	1.08	0.9	1.16	-0.009536743164	-0.1233673096	-0.1473236084	0.9328567027	1	0	0.8803173159	1.583420248	0.9326913504	0.02503570129	0.01500844978	0.01002725151	0.8790138346	0.03148626722	0.02339676064	0.008089506583	6.852106063
2	1	0.15	0.9	0.1	0	1	0.45	1.1	0.9	1.2	-0.01197814941	-0.1145172119	-0.1305389404	0.9280631911	1	0	0.8803173159	1.510643367	0.9277188361	0.02530526533	0.01561772741	0.009687537922	0.8788988464	0.03150755462	0.02340617242	0.008101382201	6.948806664
2	1	0.15	0.9	0.12	0	1	0.45	1.12	0.9	1.24	-0.01441955566	-0.1074981689	-0.1165008545	0.9237389372	1	0	0.8803173159	1.463906647	0.9233338625	0.02560585344	0.01622575351	0.009380099936	0.8789035557	0.03152696537	0.02342524699	0.008101718373	6.775257495
2	1	0.15	0.9	0.14	0	1	0.45	1.14	0.9	1.28	-0.0170135498	-0.101852417	-0.104598999	0.919802837	1	0	0.8803173159	1.47216383	0.919343003	0.02594338619	0.01682558408	0.009117802111	0.8788009038	0.03158315702	0.02346449497	0.008118662056	6.710611477
2	1	0.15	0.9	0.16	0	1	0.45	1.16	0.9	1.32	-0.01960754395	-0.09696960449	-0.09422302246	0.9161954446	1	0	0.8803173159	1.525582088	0.9158167023	0.02612717375	0.01730132526	0.008825848489	0.8790238433	0.03149222184	0.02340116536	0.008091056485	6.951968845
2	1	0.15	0.9	0.18	0	1	0.45	1.18	0.9	1.36	-0.02220153809	-0.09300231934	-0.08506774902	0.9128728286	1	0	0.8803173159	1.407778603	0.912410451	0.02647609906	0.01785929795	0.008616801111	0.8789390358	0.03155526121	0.02345232788	0.008102933329	6.60079229
2	1	0.15	0.9	0.2	0	1	0.45	1.2	0.9	1.4	-0.02494812012	-0.08949279785	-0.07682800293	0.9097999134	1	0	0.8803173159	1.508936776	0.9093043794	0.02671670787	0.0183117922	0.008404915671	0.8789687585	0.03151804084	0.02342358824	0.008094452602	6.809252281
2	1	0.2	0.1	0.02	0	1	0.05	1.02	0.1	1.04	-0.009536743164	-0.04814147949	-0.06019592285	0.8454425192	1	0	0.8404230878	1.318688211	0.8451894095	0.05396919078	0.03898901785	0.01498017293	0.8393471361	0.05525674018	0.04098846707	0.0142682731	6.572345903
2	1	0.2	0.1	0.04	0	1	0.05	1.04	0.1	1.08	-0.01899719238	-0.03913879395	-0.03974914551	0.8439037228	1	0	0.8404230878	1.508328575	0.8432876263	0.05432392175	0.03955054307	0.01477337868	0.8390954637	0.0553983031	0.04109070467	0.01430759842	6.72922218
2	1	0.2	0.1	0.06	0	1	0.05	1.06	0.1	1.12	-0.02861022949	-0.03608703613	-0.02830505371	0.8428701699	1	0	0.8404230878	1.386573978	0.8422068043	0.05444277107	0.03983410583	0.01460866524	0.8391456319	0.05534263775	0.04104205397	0.01430058378	6.593336012
2	1	0.2	0.1	0.08	0	1	0.05	1.08	0.1	1.16	-0.03837585449	-0.03562927246	-0.02082824707	0.8421371573	1	0	0.8404230878	1.34138512	0.8414014457	0.05454960343	0.04005865395	0.01449094948	0.8391623408	0.05530936004	0.04101642782	0.01429293222	6.588948047
2	1	0.2	0.1	0.1	0	1	0.05	1.1	0.1	1.2	-0.04814147949	-0.0366973877	-0.0154876709	0.8416044521	1	0	0.8404230878	1.406858637	0.8407727272	0.05466397954	0.0402378232	0.01442615634	0.8391217397	0.05526870721	0.04097717251	0.0142915347	6.851668183
2	1	0.2	0.1	0.12	0	1	0.05	1.12	0.1	1.24	-0.05790710449	-0.03868103027	-0.01167297363	0.8412126065	1	0	0.8404230878	1.354610368	0.8404076076	0.0548511166	0.04046154192	0.01438957468	0.8391816836	0.05533299865	0.04103693278	0.01429606586	6.633591175
2	1	0.2	0.1	0.14	0	1	0.05	1.14	0.1	1.28	-0.06797790527	-0.0414276123	-0.008926391602	0.8409229052	1	0	0.8404230878	1.354782717	0.8401214032	0.05491903437	0.04058201912	0.01433701525	0.8392219716	0.05533111086	0.04104432162	0.01428678924	6.544165567
2	1	0.2	0.1	0.16	0	1	0.05	1.16	0.1	1.32	-0.07820129395	-0.04463195801	-0.006637573242	0.8407082432	1	0	0.8404230878	1.395405351	0.8398727038	0.05500383401	0.04067433316	0.01432950086	0.8392150528	0.05530048633	0.04101519663	0.0142852897	6.823818924
2	1	0.2	0.1	0.18	0	1	0.05	1.18	0.1	1.36	-0.0887298584	-0.04829406738	-0.005111694336	0.8405496282	1	0	0.8404230878	1.472903789	0.8396782067	0.05502573787	0.04072446299	0.01430127488	0.8392068753	0.05528891612	0.0410034498	0.01428546632	6.683814506
2	1	0.2	0.1	0.2	0	1	0.05	1.2	0.1	1.4	-0.09956359863	-0.05226135254	-0.00373840332	0.8404327594	1	0	0.8404230878	1.399719082	0.8395568806	0.05513959378	0.04083152284	0.01430807095	0.8392069625	0.05531673584	0.04102777389	0.01428896195	6.596708489
2	1	0.2	0.2	0.02	0	1	0.1	1.02	0.2	1.04	-0.008926391602	-0.07698059082	-0.1010894775	0.8523921501	1	0	0.8404230878	1.394389977	0.8518863792	0.05286486005	0.03692999079	0.01593486925	0.8388772335	0.05557542917	0.04122923989	0.01434618928	6.759906439
2	1	0.2	0.2	0.04	0	1	0.1	1.04	0.2	1.08	-0.01792907715	-0.06202697754	-0.07179260254	0.8496678723	1	0	0.8404230878	1.403942037	0.8492025532	0.05314850641	0.03768967647	0.01545882994	0.8390241794	0.05553600642	0.04120988647	0.01432611995	6.595312602
