r	mu	stdev	T	lambda	t1	c1	t2	c2	t3	c3	b3	b2	b1	V_M	n_S	b_S	V_S	DP_Time	mean_M	var_M	semivar_MD	semivar_MU	mean_S	var_S	semivar_SD	semivar_SU	TotalTime
2	1	0.3	0.1	0.14	0	1	0.05	1.14	0.1	1.28	-0.1019477844	-0.06227493286	-0.013256073	2.175392262	1	0	2.172860196	2.368858481	2.173130301	0.5627878716	0.3963521557	0.1664357159	2.169352808	0.5651114951	0.4008559299	0.1642555653	7.686554583
2	1	0.3	0.1	0.16	0	1	0.05	1.16	0.1	1.32	-0.1173973083	-0.06704330444	-0.01001358032	2.174489234	1	0	2.172860196	2.385784332	2.172285251	0.5630371677	0.3973719727	0.1656651949	2.169585587	0.5651304099	0.4009432761	0.1641871339	7.94190868
2	1	0.3	0.1	0.18	0	1	0.05	1.18	0.1	1.36	-0.1330375671	-0.07257461548	-0.0075340271	2.173822015	1	0	2.172860196	2.394981934	2.170866257	0.5642648362	0.3986925221	0.165572314	2.168872684	0.5659490583	0.4014339373	0.164515121	7.709799183
2	1	0.3	0.1	0.2	0	1	0.05	1.2	0.1	1.4	-0.1492500305	-0.07848739624	-0.005626678467	2.173330872	1	0	2.172860196	2.407623905	2.170820204	0.5642361957	0.3991716898	0.1650645059	2.169354696	0.5655192093	0.4012228963	0.164296313	7.721368833
2	1	0.3	0.2	0.02	0	1	0.1	1.02	0.2	1.04	-0.01344680786	-0.1154899597	-0.1515388489	2.223324459	1	0	2.172860196	2.264968543	2.223463438	0.5747834364	0.3665567893	0.208226647	2.168948301	0.5668779567	0.4022620449	0.1646159118	7.834342317
2	1	0.3	0.2	0.04	0	1	0.1	1.04	0.2	1.08	-0.02698898315	-0.09298324585	-0.1076698303	2.212246356	1	0	2.172860196	2.300894849	2.211401886	0.5697259288	0.3718580133	0.1978679155	2.168355132	0.5676336815	0.402742072	0.1648916095	7.654651273
2	1	0.3	0.2	0.06	0	1	0.1	1.06	0.2	1.12	-0.04053115845	-0.08268356323	-0.08230209351	2.204033735	1	0	2.172860196	2.325566939	2.202502705	0.5660849409	0.3761066111	0.1899783298	2.168169899	0.5679975005	0.4029725751	0.1650249255	7.679895993
2	1	0.3	0.2	0.08	0	1	0.1	1.08	0.2	1.16	-0.0542640686	-0.07753372192	-0.06475448608	2.197668595	1	0	2.172860196	2.368938833	2.196338735	0.5631018725	0.3793038936	0.1837979789	2.168801891	0.5670080688	0.4023260334	0.1646820355	7.921805733
2	1	0.3	0.2	0.1	0	1	0.1	1.1	0.2	1.2	-0.06799697876	-0.07543563843	-0.05178451538	2.192628228	1	0	2.172860196	2.354049291	2.190850733	0.5621488384	0.3827478757	0.1794009627	2.168706247	0.5672734592	0.402541621	0.1647318383	7.679860093
2	1	0.3	0.2	0.12	0	1	0.1	1.12	0.2	1.24	-0.08192062378	-0.07543563843	-0.04186630249	2.188588584	1	0	2.172860196	2.37330308	2.18625914	0.5616964908	0.3856673663	0.1760291245	2.168421536	0.5675606306	0.4026981807	0.16486245	7.693640771
2	1	0.3	0.2	0.14	0	1	0.1	1.14	0.2	1.28	-0.09622573853	-0.07677078247	-0.0340461731	2.185329877	1	0	2.172860196	3.044788927	2.183366543	0.5609311779	0.3879176115	0.1730135664	2.169017641	0.5670822085	0.4025010944	0.1645811142	8.363502769
2	1	0.3	0.2	0.16	0	1	0.1	1.16	0.2	1.32	-0.1107215881	-0.07925033569	-0.02775192261	2.182689913	1	0	2.172860196	2.39487939	2.180311826	0.5607451934	0.3897184015	0.1710267919	2.168738415	0.5667930051	0.4021403362	0.1646526689	7.707318915
2	1	0.3	0.2	0.18	0	1	0.1	1.18	0.2	1.36	-0.1254081726	-0.08249282837	-0.02279281616	2.18055065	1	0	2.172860196	2.408885709	2.177710439	0.5616671664	0.3921278402	0.1695393262	2.168480399	0.5676453611	0.4027820881	0.164863273	7.832938936
2	1	0.3	0.2	0.2	0	1	0.1	1.2	0.2	1.4	-0.1406669617	-0.08630752563	-0.01859664917	2.178817961	1	0	2.172860196	2.418356254	2.17603083	0.5616442962	0.3934956592	0.168148637	2.168738332	0.5671846822	0.4024762816	0.1647084006	7.734518523
2	1	0.3	0.3	0.02	0	1	0.15	1.02	0.3	1.04	-0.01258850098	-0.1524925232	-0.2041816711	2.256208915	1	0	2.172860196	2.269881192	2.256653435	0.5824072845	0.3473226163	0.2350846682	2.168491045	0.5679391252	0.4030803833	0.1648587419	7.60135828
2	1	0.3	0.3	0.04	0	1	0.15	1.04	0.3	1.08	-0.02527236938	-0.1233100891	-0.1505851746	2.241017323	1	0	2.172860196	2.313466789	2.241205703	0.5737071577	0.3535872976	0.2201198601	2.168806994	0.5676325245	0.4029214263	0.1647110982	7.882697226
2	1	0.3	0.3	0.06	0	1	0.15	1.06	0.3	1.12	-0.03786087036	-0.1086235046	-0.1187324524	2.229251607	1	0	2.172860196	2.334808339	2.228618237	0.5683075914	0.3592547963	0.2090527951	2.168283762	0.568016584	0.40305858	0.1649580041	7.694545763
2	1	0.3	0.3	0.08	0	1	0.15	1.08	0.3	1.16	-0.0506401062	-0.1000404358	-0.09641647339	2.219759674	1	0	2.172860196	2.360101696	2.218877118	0.5648333913	0.3645994755	0.2002339158	2.16830963	0.5682630403	0.4032972598	0.1649657805	7.72051957
2	1	0.3	0.3	0.1	0	1	0.15	1.1	0.3	1.2	-0.0636100769	-0.09527206421	-0.07963180542	2.211944458	1	0	2.172860196	2.370537446	2.210704855	0.5612602559	0.368516698	0.1927435579	2.168547812	0.5677802089	0.402925233	0.1648549759	7.945908287
2	1	0.3	0.3	0.12	0	1	0.15	1.12	0.3	1.24	-0.07658004761	-0.09279251099	-0.06647109985	2.205433203	1	0	2.172860196	2.383407503	2.203863798	0.5601113988	0.3728743431	0.1872370557	2.168322451	0.5682133424	0.403261589	0.1649517535	7.709130861
2	1	0.3	0.3	0.14	0	1	0.15	1.14	0.3	1.28	-0.08993148804	-0.09183883667	-0.05578994751	2.199969405	1	0	2.172860196	2.393330319	2.198065017	0.5589945701	0.3765115159	0.1824830543	2.168358528	0.5681733626	0.4032442853	0.1649290774	7.71643119
2	1	0.3	0.3	0.16	0	1	0.15	1.16	0.3	1.32	-0.1034736633	-0.0922203064	-0.0470161438	2.19536244	1	0	2.172860196	2.409002971	2.193453404	0.557791347	0.3793413992	0.1784499478	2.168732075	0.5677702579	0.4030017121	0.1647685458	7.970056883
2	1	0.3	0.3	0.18	0	1	0.15	1.18	0.3	1.36	-0.1173973083	-0.0937461853	-0.03957748413	2.191470649	1	0	2.172860196	2.418035178	2.189054807	0.5585929307	0.382874222	0.1757187086	2.168435709	0.5684156856	0.4034484062	0.1649672795	7.737884143
2	1	0.3	0.3	0.2	0	1	0.15	1.2	0.3	1.4	-0.1317024231	-0.0958442688	-0.03347396851	2.188180728	1	0	2.172860196	2.451831626	2.185331167	0.5587559278	0.3854203444	0.1733355834	2.168214578	0.5684746569	0.4034524829	0.165022174	7.770695426
2	1	0.3	0.4	0.02	0	1	0.2	1.02	0.4	1.04	-0.01173019409	-0.1866340637	-0.2522468567	2.292762217	3	-0.01165463961	2.210842341	2.757228811	2.293572445	0.5912656077	0.3289814508	0.2622841569	2.211375692	0.559312949	0.3036707879	0.2556421611	8.087566005
2	1	0.3	0.4	0.04	0	1	0.2	1.04	0.4	1.08	-0.02336502075	-0.1519203186	-0.190448761	2.27381255	1	0	2.172860196	2.319589089	2.273867672	0.580853719	0.335559166	0.245294553	2.167961815	0.5690383221	0.4039046898	0.1651336324	7.65364514
2	1	0.3	0.4	0.06	0	1	0.2	1.06	0.4	1.12	-0.03499984741	-0.1334190369	-0.1534461975	2.258697834	1	0	2.172860196	2.334032531	2.258524085	0.5730479359	0.3424115455	0.2306363904	2.168038786	0.5691496976	0.404025297	0.1651244007	7.660992111
2	1	0.3	0.4	0.08	0	1	0.2	1.08	0.4	1.16	-0.04682540894	-0.1219749451	-0.1271247864	2.246178139	1	0	2.172860196	2.614802058	2.245950072	0.5674372832	0.3486254684	0.2188118147	2.168282428	0.5689359118	0.403878766	0.1650571458	7.943778611
2	1	0.3	0.4	0.1	0	1	0.2	1.1	0.4	1.2	-0.05884170532	-0.1147270203	-0.1069068909	2.235606585	1	0	2.172860196	2.361353696	2.234101556	0.5631565565	0.3540848	0.2090717565	2.167562701	0.5692908433	0.4039559804	0.1653348629	7.686709999
2	1	0.3	0.4	0.12	0	1	0.2	1.12	0.4	1.24	-0.07104873657	-0.1099586487	-0.09088516235	2.226577322	1	0	2.172860196	2.38249953	2.225654093	0.5595315166	0.3589136582	0.2006178584	2.168358918	0.5686068312	0.403643536	0.1649632953	7.958679796
2	1	0.3	0.4	0.14	0	1	0.2	1.14	0.4	1.28	-0.08325576782	-0.1072883606	-0.07791519165	2.218809221	1	0	2.172860196	2.391119529	2.21707027	0.5576928518	0.3637398942	0.1939529576	2.167968953	0.5691296289	0.4040183882	0.1651112408	7.716033838
2	1	0.3	0.4	0.16	0	1	0.2	1.16	0.4	1.32	-0.0958442688	-0.1057624817	-0.06685256958	2.212092099	1	0	2.172860196	2.401772853	2.209737872	0.556729667	0.3681398193	0.1885898477	2.167639944	0.569610717	0.4042435554	0.1653671617	7.727367087
2	1	0.3	0.4	0.18	0	1	0.2	1.18	0.4	1.36	-0.1086235046	-0.1055717468	-0.05750656128	2.206269307	1	0	2.172860196	2.409877075	2.203939192	0.555373586	0.371699884	0.1836737021	2.16808989	0.5689417153	0.4038637343	0.165077981	7.970815347
2	1	0.3	0.4	0.2	0	1	0.2	1.2	0.4	1.4	-0.1217842102	-0.1063346863	-0.04968643188	2.201214668	1	0	2.172860196	2.416970509	2.198396834	0.5554835635	0.375482268	0.1800012954	2.167648336	0.5695474871	0.4042414169	0.1653060703	7.737191309
2	1	0.3	0.5	0.02	0	1	0.25	1.02	0.5	1.04	-0.01058578491	-0.2190589905	-0.297832489	2.333509148	3	-0.01063918169	2.255102921	2.30352105	2.334789146	0.6008034751	0.3119519334	0.2888515417	2.256109738	0.5696230099	0.2879489909	0.2816740191	7.627486781
2	1	0.3	0.5	0.04	0	1	0.25	1.04	0.5	1.08	-0.02126693726	-0.1795768738	-0.2291679382	2.3110075	1	0	2.172860196	2.310172151	2.312294437	0.5871090648	0.3171070395	0.2700020253	2.168477838	0.5685378102	0.4036602453	0.1648775649	7.90732593
2	1	0.3	0.5	0.06	0	1	0.25	1.06	0.5	1.12	-0.0319480896	-0.1578330994	-0.1873970032	2.292650269	1	0	2.172860196	2.343753609	2.292861659	0.5783483261	0.3244023249	0.2539460012	2.167642489	0.5698407862	0.4045372591	0.1653035271	7.680047522
2	1	0.3	0.5	0.08	0	1	0.25	1.08	0.5	1.16	-0.04281997681	-0.1439094543	-0.1574516296	2.277138098	1	0	2.172860196	2.355585532	2.276764862	0.5708068455	0.3314525206	0.2393543248	2.167522261	0.5697080301	0.4043492903	0.1653587399	7.686593324
2	1	0.3	0.5	0.1	0	1	0.25	1.1	0.5	1.2	-0.05369186401	-0.1343727112	-0.1343727112	2.26379047	1	0	2.172860196	2.483655959	2.263655629	0.5642546215	0.3376115289	0.2266430926	2.168338682	0.5686963097	0.4037488484	0.1649474614	7.998680723
2	1	0.3	0.5	0.12	0	1	0.25	1.12	0.5	1.24	-0.06475448608	-0.127696991	-0.1158714294	2.252177194	1	0	2.172860196	2.37866205	2.250737313	0.5608602236	0.3443388327	0.2165213909	2.167294298	0.5701807433	0.4046655311	0.1655152123	7.729057445
2	1	0.3	0.5	0.14	0	1	0.25	1.14	0.5	1.28	-0.07600784302	-0.1231193542	-0.1004219055	2.242000634	1	0	2.172860196	2.386153376	2.240248923	0.5575331923	0.3498407935	0.2076923989	2.167242635	0.5700840486	0.4045852969	0.1654987518	7.739178627
2	1	0.3	0.5	0.16	0	1	0.25	1.16	0.5	1.32	-0.08745193481	-0.1200675964	-0.08745193481	2.233037206	1	0	2.172860196	2.933473045	2.231498037	0.5549016076	0.3548766763	0.2000249313	2.167808249	0.5696251912	0.4044068696	0.1652183217	8.288313622
2	1	0.3	0.5	0.18	0	1	0.25	1.18	0.5	1.36	-0.09927749634	-0.1183509827	-0.07638931274	2.225119606	1	0	2.172860196	2.412000707	2.222858404	0.5533863655	0.3598249998	0.1935613656	2.167465541	0.5701424282	0.4047231303	0.165419298	7.766171506
2	1	0.3	0.5	0.2	0	1	0.25	1.2	0.5	1.4	-0.1112937927	-0.1173973083	-0.06666183472	2.218112141	1	0	2.172860196	2.42109894	2.216456406	0.5517070134	0.3637466457	0.1879603677	2.168307594	0.5689884444	0.4039797793	0.1650086652	7.876596455
2	1	0.3	0.6	0.02	0	1	0.3	1.02	0.6	1.04	-0.009441375732	-0.2512931824	-0.342464447	2.379486907	3	-0.009515973394	2.304333795	2.287158153	2.380848261	0.6118377801	0.2962653468	0.3155724332	2.305374791	0.5816788503	0.2736989686	0.3079798817	7.6416255
2	1	0.3	0.6	0.04	0	1	0.3	1.04	0.6	1.08	-0.0189781189	-0.207233429	-0.2675056458	2.353540962	3	-0.01905595864	2.194210535	2.31607695	2.353982995	0.5974717466	0.3015164602	0.2959552864	2.194775149	0.5336032089	0.2539615303	0.2796416786	7.668560955
2	1	0.3	0.6	0.06	0	1	0.3	1.06	0.6	1.12	-0.02870559692	-0.1826286316	-0.2215385437	2.331970633	1	0	2.172860196	2.333818616	2.332467653	0.5841502806	0.3069192988	0.2772309818	2.16775846	0.5697462448	0.4044854075	0.1652608374	7.913370755
2	1	0.3	0.6	0.08	0	1	0.3	1.08	0.6	1.16	-0.03824234009	-0.1662254333	-0.1883506775	2.313442025	1	0	2.172860196	2.359615642	2.313702661	0.5750630249	0.3137799116	0.2612831133	2.167540389	0.5696783817	0.404328219	0.1653501627	7.721833203
2	1	0.3	0.6	0.1	0	1	0.3	1.1	0.6	1.2	-0.04816055298	-0.1545906067	-0.1624107361	2.297247866	1	0	2.172860196	2.369068627	2.29703217	0.5682825678	0.321532688	0.2467498798	2.167400072	0.5703114927	0.4048532957	0.1654581971	7.718055932
2	1	0.3	0.6	0.12	0	1	0.3	1.12	0.6	1.24	-0.05788803101	-0.1460075378	-0.1414299011	2.282945012	1	0	2.172860196	2.380460389	2.282399502	0.5610410129	0.3277323995	0.2333086134	2.168082987	0.5691900862	0.4041222162	0.1650678701	7.946225492
2	1	0.3	0.6	0.14	0	1	0.3	1.14	0.6	1.28	-0.06799697876	-0.1397132874	-0.1240730286	2.27022332	1	0	2.172860196	2.387690164	2.269576432	0.5581758646	0.3349891651	0.2231866996	2.167579254	0.5702101636	0.4047902609	0.1654199027	7.745773111
2	1	0.3	0.6	0.16	0	1	0.3	1.16	0.6	1.32	-0.07829666138	-0.1351356506	-0.1090049744	2.258849723	1	0	2.172860196	2.397783039	2.257404828	0.5542559854	0.3409997248	0.2132562607	2.167323887	0.5702457428	0.4047811298	0.1654646131	7.755594076
2	1	0.3	0.6	0.18	0	1	0.3	1.18	0.6	1.36	-0.08878707886	-0.131893158	-0.09622573853	2.248650562	1	0	2.172860196	2.428373868	2.246515937	0.5510053531	0.3461976466	0.2048077065	2.167225441	0.5700974326	0.4046135421	0.1654838905	8.005597056
2	1	0.3	0.6	0.2	0	1	0.3	1.2	0.6	1.4	-0.0994682312	-0.1296043396	-0.08497238159	2.239483565	1	0	2.172860196	2.425980117	2.23771897	0.5496473276	0.3516338291	0.1980134985	2.167771406	0.5698402457	0.404598284	0.1652419618	7.786282213
2	1	0.3	0.7	0.02	0	1	0.35	1.02	0.7	1.04	-0.008296966553	-0.2837181091	-0.3872871399	2.432579886	3	-0.008241074701	2.360533399	2.298341623	2.434332632	0.624507781	0.2827516315	0.3417561495	2.361945081	0.5951960929	0.2613467999	0.333849293	7.621722936
2	1	0.3	0.7	0.04	0	1	0.35	1.04	0.7	1.08	-0.01649856567	-0.2358436584	-0.3064155579	2.403202332	3	-0.01650294428	2.249701692	2.728555837	2.404589029	0.6068751674	0.2863970552	0.3204781122	2.25104254	0.5448366635	0.2413031023	0.3035335612	8.085384504
2	1	0.3	0.7	0.06	0	1	0.35	1.06	0.7	1.12	-0.02489089966	-0.2083778381	-0.2564430237	2.378368028	1	0	2.172860196	2.356125559	2.379365433	0.593825553	0.2919205523	0.3019050007	2.167629939	0.5700774192	0.4047854232	0.1652919961	7.703787306
2	1	0.3	0.7	0.08	0	1	0.35	1.08	0.7	1.16	-0.03309249878	-0.1896858215	-0.2202033997	2.356721183	1	0	2.172860196	2.352393203	2.35730635	0.582898129	0.2985349479	0.2843631811	2.167269813	0.5707487835	0.4051922393	0.1655565443	7.745941904
2	1	0.3	0.7	0.1	0	1	0.35	1.1	0.7	1.2	-0.04167556763	-0.1761436462	-0.191783905	2.337541425	1	0	2.172860196	2.451560351	2.337742154	0.5737534648	0.3054313538	0.268322111	2.167382272	0.5706129357	0.4051366865	0.1654762491	7.785203708
2	1	0.3	0.7	0.12	0	1	0.35	1.12	0.7	1.24	-0.05025863647	-0.1658439636	-0.1685142517	2.320376639	1	0	2.172860196	2.385071568	2.320312397	0.5661751286	0.3125952703	0.2535798584	2.167652149	0.5704636889	0.4051228845	0.1653408045	7.720030712
2	1	0.3	0.7	0.14	0	1	0.35	1.14	0.7	1.28	-0.05884170532	-0.1578330994	-0.1490592957	2.304909196	1	0	2.172860196	2.391146616	2.304429074	0.5587882961	0.3190877573	0.2397005388	2.16779296	0.5697298249	0.4045029776	0.1652268474	7.959998051
2	1	0.3	0.7	0.16	0	1	0.35	1.16	0.7	1.32	-0.0678062439	-0.1517295837	-0.1322746277	2.29090148	1	0	2.172860196	2.403570154	2.289970852	0.5543733523	0.3261953677	0.2281779847	2.167552458	0.570222224	0.4048492588	0.1653729652	7.731150835
2	1	0.3	0.7	0.18	0	1	0.35	1.18	0.7	1.36	-0.07677078247	-0.1467704773	-0.1175880432	2.278173816	1	0	2.172860196	2.408843427	2.276706939	0.5510034658	0.3327315973	0.2182718686	2.167474828	0.570198958	0.4047873498	0.1654116082	7.734511089
2	1	0.3	0.7	0.2	0	1	0.35	1.2	0.7	1.4	-0.08611679077	-0.1431465149	-0.1048088074	2.26658178	1	0	2.172860196	2.414538503	2.265317169	0.5475792074	0.3384503588	0.2091288486	2.167842738	0.5697334024	0.4045178136	0.1652155889	7.980279941
2	1	0.3	0.8	0.02	0	1	0.4	1.02	0.8	1.04	-0.006771087646	-0.3184318542	-0.4340171814	2.496553631	3	-0.006728809317	2.427592033	2.276286809	2.498544014	0.6410398909	0.272242909	0.3687969819	2.429166691	0.6123192598	0.2518555048	0.360463755	7.597813867
2	1	0.3	0.8	0.04	0	1	0.4	1.04	0.8	1.08	-0.01344680786	-0.2667427063	-0.3476142883	2.463633328	3	-0.01347459758	2.316007575	2.323497912	2.465779829	0.6213275726	0.2751185088	0.3462090638	2.318046758	0.5602447814	0.2318829409	0.3283618404	7.647447079
2	1	0.3	0.8	0.06	0	1	0.4	1.06	0.8	1.12	-0.02031326294	-0.236415863	-0.2940177917	2.435357902	3	-0.0202546457	2.205175044	2.457820668	2.436672972	0.604476806	0.2790533058	0.3254235002	2.206641275	0.510441487	0.2124898859	0.297951601	7.960486708
2	1	0.3	0.8	0.08	0	1	0.4	1.08	0.8	1.16	-0.02717971802	-0.2156257629	-0.2547264099	2.410366417	1	0	2.172860196	2.354958855	2.411780371	0.5923057967	0.2848675655	0.3074382313	2.167921355	0.5700852878	0.4048693476	0.1652159402	7.689690786
2	1	0.3	0.8	0.1	0	1	0.4	1.1	0.8	1.2	-0.0340461731	-0.1999855042	-0.2236366272	2.387937737	1	0	2.172860196	2.374365029	2.38838901	0.5813927168	0.2911713723	0.2902213445	2.167373086	0.5704926567	0.4050566338	0.165436023	7.708892558
2	1	0.3	0.8	0.12	0	1	0.4	1.12	0.8	1.24	-0.04091262817	-0.1879692078	-0.1980781555	2.367613695	1	0	2.172860196	2.899034226	2.367777602	0.572165438	0.2979173079	0.2742481301	2.167675608	0.5703432096	0.4050486981	0.1652945116	8.231919296
2	1	0.3	0.8	0.14	0	1	0.4	1.14	0.8	1.28	-0.04816055298	-0.1782417297	-0.176525116	2.34907543	1	0	2.172860196	2.397476212	2.348938118	0.5642879794	0.3049261202	0.2593618592	2.16761451	0.5704971959	0.4051671011	0.1653300949	7.731340143
2	1	0.3	0.8	0.16	0	1	0.4	1.16	0.8	1.32	-0.05540847778	-0.1704216003	-0.1578330994	2.332080928	1	0	2.172860196	2.40457705	2.331624852	0.5575115106	0.3119651343	0.2455463763	2.167984626	0.5703199108	0.4051100177	0.1652098932	7.880703037
2	1	0.3	0.8	0.18	0	1	0.4	1.18	0.8	1.36	-0.06265640259	-0.1641273499	-0.1414299011	2.316450425	1	0	2.172860196	2.414013745	2.315389239	0.5534986914	0.3195443116	0.2339543798	2.167287198	0.570969639	0.4054543437	0.1655152954	7.742402039
2	1	0.3	0.8	0.2	0	1	0.4	1.2	0.8	1.4	-0.07028579712	-0.1587867737	-0.1269340515	2.302036874	1	0	2.172860196	2.418785634	2.300970693	0.549732786	0.3263726014	0.2233601846	2.167553623	0.5710232293	0.4055616072	0.1654616221	7.74525976
2	1	0.3	0.9	0.02	0	1	0.45	1.02	0.9	1.04	-0.00467300415	-0.3584861755	-0.4862785339	2.581202365	3	-0.004757986697	2.515536392	2.294953016	2.584000762	0.6645837425	0.2675406025	0.3970431399	2.517827917	0.6362056013	0.2480196058	0.3881859955	7.838705862
2	1	0.3	0.9	0.04	0	1	0.45	1.04	0.9	1.08	-0.009441375732	-0.3031730652	-0.3945350647	2.544359195	3	-0.009527979321	2.403116722	2.313462125	2.547168542	0.6432524425	0.2692730368	0.3739794057	2.405704801	0.5830293096	0.2278042602	0.3552250494	7.635449351
2	1	0.3	0.9	0.06	0	1	0.45	1.06	0.9	1.12	-0.01440048218	-0.2701759338	-0.3371238708	2.512181758	3	-0.01432219733	2.291233254	2.358256103	2.514047605	0.6251300579	0.2726327112	0.3524973467	2.293245502	0.5319663882	0.2083430251	0.323623363	7.683861152
2	1	0.3	0.9	0.08	0	1	0.45	1.08	0.9	1.16	-0.01916885376	-0.2469062805	-0.2947807312	2.483325464	3	-0.01915329716	2.179886828	2.366994961	2.485262036	0.6073362092	0.2758926779	0.3314435312	2.181932485	0.481854878	0.1892802027	0.2925746753	7.930136343
2	1	0.3	0.9	0.1	0	1	0.45	1.1	0.9	1.2	-0.02412796021	-0.2291679382	-0.2610206604	2.457075253	1	0	2.172860196	2.395302001	2.458767818	0.5953433109	0.2817613605	0.3135819504	2.168464658	0.5695626627	0.4046463581	0.1649163047	7.733133125
2	1	0.3	0.9	0.12	0	1	0.45	1.12	0.9	1.24	-0.02889633179	-0.2150535583	-0.2331733704	2.432978465	1	0	2.172860196	2.392208195	2.434017826	0.5842912813	0.2877630065	0.2965282749	2.168277377	0.570187246	0.405129565	0.1650576811	7.725756731
2	1	0.3	0.9	0.14	0	1	0.45	1.14	0.9	1.28	-0.0340461731	-0.2036094666	-0.2091407776	2.410717282	1	0	2.172860196	2.708077591	2.410847961	0.5742778799	0.2938993429	0.280378537	2.167673252	0.5703765527	0.4050728058	0.165303747	8.090085371
2	1	0.3	0.9	0.16	0	1	0.45	1.16	0.9	1.32	-0.0391960144	-0.1938819885	-0.1885414124	2.390052038	1	0	2.172860196	2.422245485	2.390326079	0.5659955366	0.3003574926	0.2656380441	2.168152686	0.5700195956	0.4049291719	0.1650904238	7.754483173
2	1	0.3	0.9	0.18	0	1	0.45	1.18	0.9	1.36	-0.04434585571	-0.1858711243	-0.1700401306	2.370802681	1	0	2.172860196	2.428958882	2.370631867	0.5584931713	0.3067414054	0.2517517659	2.168060522	0.5694204639	0.4043783296	0.1650421343	7.75935017
2	1	0.3	0.9	0.2	0	1	0.45	1.2	0.9	1.4	-0.04968643188	-0.1790046692	-0.1536369324	2.352822071	1	0	2.172860196	2.778500821	2.352329698	0.5530778206	0.3138651475	0.2392126731	2.168054743	0.5699514318	0.4048194241	0.1651320077	8.107382953
2	1	0.4	0.1	0.02	0	1	0.05	1.02	0.1	1.04	-0.0189781189	-0.09641647339	-0.1202583313	2.058258987	1	0	2.029345102	2.250070842	2.057913217	0.8855591588	0.5866956762	0.2988634826	2.025100297	0.869281829	0.6083515394	0.2609302897	7.571955421
2	1	0.4	0.1	0.04	0	1	0.05	1.04	0.1	1.08	-0.03805160522	-0.07829666138	-0.07944107056	2.049818241	1	0	2.029345102	2.288762319	2.049311209	0.8771114243	0.5903551931	0.2867562312	2.025887227	0.869157345	0.6085821012	0.2605752438	7.800165121
2	1	0.4	0.1	0.06	0	1	0.05	1.06	0.1	1.12	-0.05731582642	-0.07219314575	-0.05655288696	2.044059515	1	0	2.029345102	2.311519327	2.042832645	0.8727278181	0.5934942985	0.2792335196	2.02554883	0.8694325983	0.6086735425	0.2607590558	7.660996575
2	1	0.4	0.1	0.08	0	1	0.05	1.08	0.1	1.16	-0.07658004761	-0.07123947144	-0.04167556763	2.039941436	1	0	2.029345102	2.336104446	2.037298659	0.8710337927	0.5966732995	0.2743604932	2.024439274	0.870575079	0.6091961761	0.2613789029	7.657099998
2	1	0.4	0.1	0.1	0	1	0.05	1.1	0.1	1.2	-0.09622573853	-0.07333755493	-0.03118515015	2.036933476	1	0	2.029345102	2.351285308	2.034644437	0.8683535337	0.5984140024	0.2699395313	2.025289292	0.8696818812	0.6088012363	0.260880645	7.914961739
2	1	0.4	0.1	0.12	0	1	0.05	1.12	0.1	1.24	-0.1158714294	-0.07753372192	-0.02336502075	2.034715034	1	0	2.029345102	2.369130902	2.031883486	0.8689548603	0.6012756836	0.2676791767	2.024966755	0.8705462135	0.6093790296	0.2611671839	7.682335762
2	1	0.4	0.1	0.14	0	1	0.05	1.14	0.1	1.28	-0.136089325	-0.0828742981	-0.01764297485	2.033072895	1	0	2.029345102	2.382891706	2.030131364	0.8676146585	0.6020412006	0.2655734578	2.02504722	0.8696025593	0.6085682618	0.2610342976	7.697887608
2	1	0.4	0.1	0.16	0	1	0.05	1.16	0.1	1.32	-0.1564979553	-0.08935928345	-0.01344680786	2.031855777	1	0	2.029345102	2.394647642	2.029283191	0.8668764705	0.6030594533	0.2638170171	2.025526705	0.8691744329	0.6084070204	0.2607674126	7.934800213
2	1	0.4	0.1	0.18	0	1	0.05	1.18	0.1	1.36	-0.1774787903	-0.09660720825	-0.01010894775	2.030956653	1	0	2.029345102	2.376818518	2.027491138	0.8686575875	0.6052392596	0.2634183279	2.024776257	0.8706857564	0.6094053184	0.2612804381	7.688595938
2	1	0.4	0.1	0.2	0	1	0.05	1.2	0.1	1.4	-0.1990318298	-0.1046180725	-0.0075340271	2.030294915	1	0	2.029345102	2.421482188	2.026986397	0.8680505077	0.6054968087	0.2625536989	2.025027726	0.86962114	0.6086132587	0.2610078813	7.730700598
2	1	0.4	0.2	0.02	0	1	0.1	1.02	0.2	1.04	-0.01802444458	-0.1540184021	-0.2020835876	2.097600369	1	0	2.029345102	2.266649665	2.09824891	0.911235305	0.562895692	0.348339613	2.02515023	0.870690244	0.609647224	0.2610430201	7.845540109
2	1	0.4	0.2	0.04	0	1	0.1	1.04	0.2	1.08	-0.03595352173	-0.1238822937	-0.1437187195	2.08281567	1	0	2.029345102	2.315710979	2.081902529	0.8980832307	0.5695385054	0.3285447253	2.023864051	0.8731693365	0.6112461761	0.2619231605	7.641015056
2	1	0.4	0.2	0.06	0	1	0.1	1.06	0.2	1.12	-0.05407333374	-0.1101493835	-0.109577179	2.071791791	1	0	2.029345102	2.334334301	2.070876782	0.8876309769	0.5745451015	0.3130858754	2.024406044	0.8727431193	0.6110921547	0.2616509647	7.658417845
